<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
RTSI,0,20180914,113936,1085.360000000,6532
RTSI,0,20180914,113937,1085.370000000,3768
RTSI,0,20180914,113938,1085.420000000,23272
RTSI,0,20180914,113939,1085.440000000,4601
RTSI,0,20180914,113940,1085.450000000,3405
RTSI,0,20180914,113941,1085.450000000,4991
RTSI,0,20180914,113942,1085.450000000,100
RTSI,0,20180914,113943,1085.430000000,13363
RTSI,0,20180914,113944,1085.430000000,40052
RTSI,0,20180914,113945,1085.430000000,7620
RTSI,0,20180914,113946,1085.440000000,1927
RTSI,0,20180914,113947,1085.410000000,19573
RTSI,0,20180914,113948,1085.400000000,0
RTSI,0,20180914,113949,1085.370000000,5575
RTSI,0,20180914,113950,1085.320000000,985
RTSI,0,20180914,113951,1085.330000000,1402
RTSI,0,20180914,113952,1085.410000000,51959
RTSI,0,20180914,113953,1085.420000000,626
RTSI,0,20180914,113954,1085.420000000,1211
RTSI,0,20180914,113955,1085.390000000,22166
RTSI,0,20180914,113956,1085.460000000,4618
RTSI,0,20180914,113957,1085.460000000,1039
RTSI,0,20180914,113958,1085.440000000,8718
RTSI,0,20180914,113959,1085.490000000,6439
RTSI,0,20180914,114000,1085.540000000,16626
RTSI,0,20180914,114001,1085.560000000,2454
RTSI,0,20180914,114002,1085.590000000,4858
RTSI,0,20180914,114003,1085.570000000,30435
RTSI,0,20180914,114004,1085.580000000,2998
RTSI,0,20180914,114005,1085.580000000,3941
RTSI,0,20180914,114006,1085.580000000,4577
RTSI,0,20180914,114007,1085.600000000,2019
RTSI,0,20180914,114008,1085.630000000,4726
RTSI,0,20180914,114009,1085.560000000,4785
RTSI,0,20180914,114010,1085.580000000,2231
RTSI,0,20180914,114011,1085.560000000,23304
RTSI,0,20180914,114012,1085.560000000,16655
RTSI,0,20180914,114013,1085.570000000,15322
RTSI,0,20180914,114014,1085.600000000,1566
RTSI,0,20180914,114015,1085.640000000,18913
RTSI,0,20180914,114016,1085.640000000,0
RTSI,0,20180914,114017,1085.620000000,2475
RTSI,0,20180914,114018,1085.640000000,17195
RTSI,0,20180914,114019,1085.600000000,3401
RTSI,0,20180914,114020,1085.630000000,1597
RTSI,0,20180914,114021,1085.640000000,14988
RTSI,0,20180914,114022,1085.660000000,34772
RTSI,0,20180914,114023,1085.670000000,5093
RTSI,0,20180914,114024,1085.670000000,2074
RTSI,0,20180914,114025,1085.690000000,2283
RTSI,0,20180914,114026,1085.700000000,11012
RTSI,0,20180914,114027,1085.690000000,5470
RTSI,0,20180914,114028,1085.710000000,10123
RTSI,0,20180914,114029,1085.730000000,2528
RTSI,0,20180914,114030,1085.680000000,22994
RTSI,0,20180914,114031,1085.700000000,18239
RTSI,0,20180914,114032,1085.730000000,11519
RTSI,0,20180914,114033,1085.680000000,24761
RTSI,0,20180914,114034,1085.720000000,5581
RTSI,0,20180914,114035,1085.730000000,2653
RTSI,0,20180914,114036,1085.710000000,5926
RTSI,0,20180914,114037,1085.700000000,2441
RTSI,0,20180914,114038,1085.620000000,92067
RTSI,0,20180914,114039,1085.650000000,14718
RTSI,0,20180914,114040,1085.650000000,5077
RTSI,0,20180914,114041,1085.620000000,23730
RTSI,0,20180914,114042,1085.610000000,4494
RTSI,0,20180914,114043,1085.580000000,21839
RTSI,0,20180914,114044,1085.630000000,5608
RTSI,0,20180914,114045,1085.650000000,6037
RTSI,0,20180914,114046,1085.650000000,1660
RTSI,0,20180914,114047,1085.390000000,118691
RTSI,0,20180914,114048,1085.430000000,9623
RTSI,0,20180914,114049,1085.470000000,8046
RTSI,0,20180914,114050,1085.540000000,46661
RTSI,0,20180914,114051,1085.540000000,1172
RTSI,0,20180914,114052,1085.540000000,3631
RTSI,0,20180914,114053,1085.510000000,4089
RTSI,0,20180914,114054,1085.520000000,1807
RTSI,0,20180914,114055,1085.640000000,11351
RTSI,0,20180914,114056,1085.670000000,4461
RTSI,0,20180914,114057,1085.700000000,12167
RTSI,0,20180914,114058,1085.700000000,504
RTSI,0,20180914,114059,1085.700000000,1775
RTSI,0,20180914,114100,1085.700000000,573
RTSI,0,20180914,114101,1085.740000000,5456
RTSI,0,20180914,114102,1085.750000000,7399
RTSI,0,20180914,114103,1085.690000000,9967
RTSI,0,20180914,114104,1085.580000000,21621
RTSI,0,20180914,114105,1085.570000000,6103
RTSI,0,20180914,114106,1085.560000000,5183
RTSI,0,20180914,114107,1085.550000000,11463
RTSI,0,20180914,114108,1085.630000000,597
RTSI,0,20180914,114109,1085.560000000,7058
RTSI,0,20180914,114110,1085.540000000,3707
RTSI,0,20180914,114111,1085.550000000,737
RTSI,0,20180914,114112,1085.560000000,1052
RTSI,0,20180914,114113,1085.640000000,3280
RTSI,0,20180914,114114,1085.650000000,2343
RTSI,0,20180914,114115,1085.640000000,44
RTSI,0,20180914,114116,1085.640000000,1652
RTSI,0,20180914,114117,1085.650000000,1944
RTSI,0,20180914,114118,1085.600000000,4237
RTSI,0,20180914,114119,1085.620000000,1923
RTSI,0,20180914,114120,1085.560000000,4967
RTSI,0,20180914,114121,1085.560000000,2122
RTSI,0,20180914,114122,1085.570000000,3161
RTSI,0,20180914,114123,1085.570000000,312
RTSI,0,20180914,114124,1085.570000000,1365
RTSI,0,20180914,114125,1085.620000000,0
RTSI,0,20180914,114126,1085.630000000,89
RTSI,0,20180914,114127,1085.610000000,9321
RTSI,0,20180914,114128,1085.640000000,4019
RTSI,0,20180914,114129,1085.650000000,17
RTSI,0,20180914,114130,1085.650000000,511
RTSI,0,20180914,114131,1085.640000000,6845
RTSI,0,20180914,114132,1085.620000000,70
RTSI,0,20180914,114133,1085.620000000,0
RTSI,0,20180914,114134,1085.620000000,848
RTSI,0,20180914,114135,1085.630000000,5101
RTSI,0,20180914,114136,1085.630000000,2427
RTSI,0,20180914,114137,1085.640000000,12859
RTSI,0,20180914,114138,1085.670000000,2183
RTSI,0,20180914,114139,1085.660000000,815
RTSI,0,20180914,114140,1085.660000000,1159
RTSI,0,20180914,114141,1085.670000000,62
RTSI,0,20180914,114142,1085.690000000,7267
RTSI,0,20180914,114143,1085.690000000,1677
RTSI,0,20180914,114144,1085.710000000,27202
RTSI,0,20180914,114145,1085.700000000,0
RTSI,0,20180914,114146,1085.700000000,6545
RTSI,0,20180914,114147,1085.700000000,0
RTSI,0,20180914,114148,1085.590000000,22705
RTSI,0,20180914,114149,1085.660000000,37870
RTSI,0,20180914,114150,1085.610000000,3899
RTSI,0,20180914,114151,1085.600000000,317
RTSI,0,20180914,114152,1085.600000000,6504
RTSI,0,20180914,114153,1085.590000000,13521
RTSI,0,20180914,114154,1085.590000000,120
RTSI,0,20180914,114155,1085.580000000,0
RTSI,0,20180914,114156,1085.590000000,3052
RTSI,0,20180914,114157,1085.610000000,0
RTSI,0,20180914,114158,1085.600000000,0
RTSI,0,20180914,114159,1085.680000000,11684
RTSI,0,20180914,114200,1085.700000000,7088
RTSI,0,20180914,114201,1085.650000000,14660
RTSI,0,20180914,114202,1085.680000000,706
RTSI,0,20180914,114203,1085.700000000,3157
RTSI,0,20180914,114204,1085.670000000,27
RTSI,0,20180914,114205,1085.690000000,2253
RTSI,0,20180914,114206,1085.710000000,21411
RTSI,0,20180914,114207,1085.720000000,168
RTSI,0,20180914,114208,1085.720000000,0
RTSI,0,20180914,114209,1085.680000000,11574
RTSI,0,20180914,114210,1085.680000000,2317
RTSI,0,20180914,114211,1085.700000000,33792
RTSI,0,20180914,114212,1085.710000000,0
RTSI,0,20180914,114213,1085.650000000,21
RTSI,0,20180914,114214,1085.650000000,9205
RTSI,0,20180914,114215,1085.600000000,474
RTSI,0,20180914,114216,1085.600000000,390
RTSI,0,20180914,114217,1085.590000000,13580
RTSI,0,20180914,114218,1085.660000000,23303
RTSI,0,20180914,114219,1085.660000000,24
RTSI,0,20180914,114220,1085.630000000,3177
RTSI,0,20180914,114221,1085.700000000,142416
RTSI,0,20180914,114222,1085.650000000,3753
RTSI,0,20180914,114223,1085.720000000,13859
RTSI,0,20180914,114224,1085.750000000,29837
RTSI,0,20180914,114225,1085.780000000,94699
RTSI,0,20180914,114226,1085.800000000,0
RTSI,0,20180914,114227,1085.790000000,53805
RTSI,0,20180914,114228,1085.790000000,155896
RTSI,0,20180914,114229,1085.790000000,881
RTSI,0,20180914,114230,1085.790000000,1167
RTSI,0,20180914,114231,1085.820000000,51572
RTSI,0,20180914,114232,1085.820000000,6902
RTSI,0,20180914,114233,1085.790000000,22144
RTSI,0,20180914,114234,1085.790000000,4163
RTSI,0,20180914,114235,1085.790000000,1486
RTSI,0,20180914,114236,1085.760000000,2370
RTSI,0,20180914,114237,1085.760000000,240
RTSI,0,20180914,114238,1085.760000000,0
RTSI,0,20180914,114239,1085.780000000,6832
RTSI,0,20180914,114240,1085.780000000,0
RTSI,0,20180914,114241,1085.810000000,27805
RTSI,0,20180914,114242,1085.760000000,1756
RTSI,0,20180914,114243,1085.750000000,476
RTSI,0,20180914,114244,1085.780000000,3614
RTSI,0,20180914,114245,1085.740000000,10114
RTSI,0,20180914,114246,1085.730000000,2380
RTSI,0,20180914,114247,1085.760000000,0
RTSI,0,20180914,114248,1085.750000000,0
RTSI,0,20180914,114249,1085.750000000,67931
RTSI,0,20180914,114250,1085.730000000,66024
RTSI,0,20180914,114251,1085.700000000,1543
RTSI,0,20180914,114252,1085.700000000,0
RTSI,0,20180914,114253,1085.690000000,16480
RTSI,0,20180914,114254,1085.690000000,169
RTSI,0,20180914,114255,1085.770000000,8083
RTSI,0,20180914,114256,1085.750000000,14910
RTSI,0,20180914,114257,1085.760000000,0
RTSI,0,20180914,114258,1085.800000000,63000
RTSI,0,20180914,114259,1085.800000000,874
RTSI,0,20180914,114300,1085.800000000,2438
RTSI,0,20180914,114301,1085.780000000,299
RTSI,0,20180914,114302,1085.810000000,21642
RTSI,0,20180914,114303,1085.780000000,0
RTSI,0,20180914,114304,1085.750000000,0
RTSI,0,20180914,114305,1085.750000000,1101
RTSI,0,20180914,114306,1085.740000000,7836
RTSI,0,20180914,114307,1085.750000000,50552
RTSI,0,20180914,114308,1085.670000000,11360
RTSI,0,20180914,114309,1085.650000000,608
RTSI,0,20180914,114310,1085.640000000,967
RTSI,0,20180914,114311,1085.730000000,3660
RTSI,0,20180914,114312,1085.730000000,408
RTSI,0,20180914,114313,1085.730000000,0
RTSI,0,20180914,114314,1085.710000000,2139
RTSI,0,20180914,114315,1085.660000000,8103
RTSI,0,20180914,114316,1085.660000000,0
RTSI,0,20180914,114317,1085.710000000,2809
RTSI,0,20180914,114318,1085.710000000,0
RTSI,0,20180914,114319,1085.670000000,27234
RTSI,0,20180914,114320,1085.670000000,48
RTSI,0,20180914,114321,1085.660000000,148
RTSI,0,20180914,114322,1085.660000000,6
RTSI,0,20180914,114323,1085.630000000,15174
RTSI,0,20180914,114324,1085.620000000,258
RTSI,0,20180914,114325,1085.640000000,1462
RTSI,0,20180914,114326,1085.650000000,733
RTSI,0,20180914,114327,1085.640000000,48
RTSI,0,20180914,114328,1085.640000000,0
RTSI,0,20180914,114329,1085.620000000,2967
RTSI,0,20180914,114330,1085.620000000,256
RTSI,0,20180914,114331,1085.620000000,1705
RTSI,0,20180914,114332,1085.590000000,51964
RTSI,0,20180914,114333,1085.520000000,30305
RTSI,0,20180914,114334,1085.510000000,0
RTSI,0,20180914,114335,1085.420000000,1683
RTSI,0,20180914,114336,1085.450000000,8101
RTSI,0,20180914,114337,1085.420000000,0
RTSI,0,20180914,114338,1085.410000000,14544
RTSI,0,20180914,114339,1085.320000000,68308
RTSI,0,20180914,114340,1085.270000000,12724
RTSI,0,20180914,114341,1085.310000000,3004
RTSI,0,20180914,114342,1085.310000000,0
RTSI,0,20180914,114343,1085.310000000,0
RTSI,0,20180914,114344,1085.360000000,2049
RTSI,0,20180914,114345,1085.300000000,3048
RTSI,0,20180914,114346,1085.300000000,2277
RTSI,0,20180914,114347,1085.350000000,1918
RTSI,0,20180914,114348,1085.360000000,22844
RTSI,0,20180914,114349,1085.350000000,2084
RTSI,0,20180914,114350,1085.370000000,5451
RTSI,0,20180914,114351,1085.400000000,7629
RTSI,0,20180914,114352,1085.410000000,5726
RTSI,0,20180914,114353,1085.430000000,21107
RTSI,0,20180914,114354,1085.420000000,0
RTSI,0,20180914,114355,1085.410000000,0
RTSI,0,20180914,114356,1085.400000000,0
RTSI,0,20180914,114357,1085.430000000,16557
RTSI,0,20180914,114358,1085.430000000,0
RTSI,0,20180914,114359,1085.420000000,0
RTSI,0,20180914,114400,1085.400000000,0
RTSI,0,20180914,114401,1085.410000000,120
RTSI,0,20180914,114402,1085.390000000,0
RTSI,0,20180914,114403,1085.450000000,0
RTSI,0,20180914,114404,1085.450000000,1376
RTSI,0,20180914,114405,1085.440000000,8096
RTSI,0,20180914,114406,1085.470000000,16025
RTSI,0,20180914,114407,1085.460000000,0
RTSI,0,20180914,114408,1085.450000000,966
RTSI,0,20180914,114409,1085.440000000,0
RTSI,0,20180914,114410,1085.380000000,0
RTSI,0,20180914,114411,1085.350000000,16775
RTSI,0,20180914,114412,1085.340000000,0
RTSI,0,20180914,114413,1085.320000000,0
RTSI,0,20180914,114414,1085.360000000,38958
RTSI,0,20180914,114415,1085.400000000,8890
RTSI,0,20180914,114416,1085.470000000,9862
RTSI,0,20180914,114417,1085.460000000,5559
RTSI,0,20180914,114418,1085.450000000,0
RTSI,0,20180914,114419,1085.480000000,12675
RTSI,0,20180914,114420,1085.480000000,3383
RTSI,0,20180914,114421,1085.480000000,1651
RTSI,0,20180914,114422,1085.470000000,16566
RTSI,0,20180914,114423,1085.450000000,3419
RTSI,0,20180914,114424,1085.440000000,7201
RTSI,0,20180914,114425,1085.470000000,8312
RTSI,0,20180914,114426,1085.440000000,13811
RTSI,0,20180914,114427,1085.450000000,11134
RTSI,0,20180914,114428,1085.450000000,14411
RTSI,0,20180914,114429,1085.440000000,0
RTSI,0,20180914,114430,1085.430000000,6728
RTSI,0,20180914,114431,1085.440000000,32408
RTSI,0,20180914,114432,1085.430000000,564
RTSI,0,20180914,114433,1085.430000000,2507
RTSI,0,20180914,114434,1085.450000000,2528
RTSI,0,20180914,114435,1085.500000000,4461
RTSI,0,20180914,114436,1085.500000000,886
RTSI,0,20180914,114437,1085.520000000,303534
RTSI,0,20180914,114438,1085.510000000,0
RTSI,0,20180914,114439,1085.500000000,7663
RTSI,0,20180914,114440,1085.510000000,1244
RTSI,0,20180914,114441,1085.550000000,0
RTSI,0,20180914,114442,1085.520000000,6895
RTSI,0,20180914,114443,1085.510000000,0
RTSI,0,20180914,114444,1085.560000000,4078
RTSI,0,20180914,114445,1085.500000000,16954
RTSI,0,20180914,114446,1085.500000000,0
RTSI,0,20180914,114447,1085.400000000,93726
RTSI,0,20180914,114448,1085.370000000,11262
RTSI,0,20180914,114449,1085.340000000,7521
RTSI,0,20180914,114450,1085.280000000,1801
RTSI,0,20180914,114451,1085.210000000,18309
RTSI,0,20180914,114452,1085.340000000,10822
RTSI,0,20180914,114453,1085.360000000,3631
RTSI,0,20180914,114454,1085.360000000,0
RTSI,0,20180914,114455,1085.370000000,0
RTSI,0,20180914,114456,1085.340000000,7563
RTSI,0,20180914,114457,1085.180000000,31554
RTSI,0,20180914,114458,1085.170000000,5386
RTSI,0,20180914,114459,1085.150000000,15172
RTSI,0,20180914,114500,1085.110000000,2962
RTSI,0,20180914,114501,1085.060000000,10057
RTSI,0,20180914,114502,1085.020000000,41633
RTSI,0,20180914,114503,1084.970000000,50521
RTSI,0,20180914,114504,1084.980000000,1329
RTSI,0,20180914,114505,1085.030000000,7096
RTSI,0,20180914,114506,1084.990000000,14747
RTSI,0,20180914,114507,1084.960000000,25617
RTSI,0,20180914,114508,1084.940000000,21667
RTSI,0,20180914,114509,1084.950000000,264
RTSI,0,20180914,114510,1084.920000000,34968
RTSI,0,20180914,114511,1084.920000000,7420
RTSI,0,20180914,114512,1084.980000000,2535
RTSI,0,20180914,114513,1085.070000000,4824
RTSI,0,20180914,114514,1085.080000000,1628
RTSI,0,20180914,114515,1085.170000000,1640
RTSI,0,20180914,114516,1085.180000000,2904
RTSI,0,20180914,114517,1085.180000000,1479
RTSI,0,20180914,114518,1085.220000000,1124
RTSI,0,20180914,114519,1085.220000000,7660
RTSI,0,20180914,114520,1085.240000000,10938
RTSI,0,20180914,114521,1085.230000000,0
RTSI,0,20180914,114522,1085.240000000,6024
RTSI,0,20180914,114523,1085.260000000,5036
RTSI,0,20180914,114524,1085.250000000,0
RTSI,0,20180914,114525,1085.260000000,0
RTSI,0,20180914,114526,1085.280000000,1642
RTSI,0,20180914,114527,1085.270000000,0
RTSI,0,20180914,114528,1085.260000000,5891
RTSI,0,20180914,114529,1085.250000000,1249
RTSI,0,20180914,114530,1085.240000000,0
RTSI,0,20180914,114531,1085.230000000,1940
RTSI,0,20180914,114532,1085.170000000,18106
RTSI,0,20180914,114533,1085.150000000,25832
RTSI,0,20180914,114534,1085.200000000,10787
RTSI,0,20180914,114535,1085.240000000,8875
RTSI,0,20180914,114536,1085.310000000,35537
RTSI,0,20180914,114537,1085.310000000,5979
RTSI,0,20180914,114538,1085.320000000,729
RTSI,0,20180914,114539,1085.320000000,732
RTSI,0,20180914,114540,1085.320000000,0
RTSI,0,20180914,114541,1085.290000000,8726
RTSI,0,20180914,114542,1085.250000000,408
RTSI,0,20180914,114543,1085.250000000,346
RTSI,0,20180914,114544,1085.250000000,1852
RTSI,0,20180914,114545,1085.260000000,4432
RTSI,0,20180914,114546,1085.270000000,2129
RTSI,0,20180914,114547,1085.270000000,151
RTSI,0,20180914,114548,1085.320000000,639
RTSI,0,20180914,114549,1085.330000000,466
RTSI,0,20180914,114550,1085.330000000,3279
RTSI,0,20180914,114551,1085.270000000,4200
RTSI,0,20180914,114552,1085.270000000,282
RTSI,0,20180914,114553,1085.340000000,695
RTSI,0,20180914,114554,1085.340000000,12
RTSI,0,20180914,114555,1085.320000000,0
RTSI,0,20180914,114556,1085.320000000,0
RTSI,0,20180914,114557,1085.300000000,22198
RTSI,0,20180914,114558,1085.280000000,16529
RTSI,0,20180914,114559,1085.270000000,0
RTSI,0,20180914,114600,1085.310000000,0
RTSI,0,20180914,114601,1085.320000000,1977
RTSI,0,20180914,114602,1085.300000000,0
RTSI,0,20180914,114603,1085.300000000,0
RTSI,0,20180914,114604,1085.320000000,2359
RTSI,0,20180914,114605,1085.290000000,4171
RTSI,0,20180914,114606,1085.290000000,258
RTSI,0,20180914,114607,1085.340000000,1624
RTSI,0,20180914,114608,1085.280000000,562
RTSI,0,20180914,114609,1085.280000000,6588
RTSI,0,20180914,114610,1085.320000000,1383
RTSI,0,20180914,114611,1085.320000000,1388
RTSI,0,20180914,114612,1085.270000000,0
RTSI,0,20180914,114613,1085.270000000,128
RTSI,0,20180914,114614,1085.280000000,12095
RTSI,0,20180914,114615,1085.280000000,950
RTSI,0,20180914,114616,1085.270000000,505
RTSI,0,20180914,114617,1085.260000000,416
RTSI,0,20180914,114618,1085.270000000,193
RTSI,0,20180914,114619,1085.330000000,222
RTSI,0,20180914,114620,1085.330000000,1795
RTSI,0,20180914,114621,1085.350000000,13482
RTSI,0,20180914,114622,1085.340000000,4617
RTSI,0,20180914,114623,1085.280000000,21573
RTSI,0,20180914,114624,1085.280000000,347
RTSI,0,20180914,114625,1085.240000000,3651
RTSI,0,20180914,114626,1085.220000000,112
RTSI,0,20180914,114627,1085.210000000,28292
RTSI,0,20180914,114628,1085.180000000,19494
RTSI,0,20180914,114629,1085.180000000,2017
RTSI,0,20180914,114630,1085.170000000,0
RTSI,0,20180914,114631,1085.160000000,3768
RTSI,0,20180914,114632,1085.160000000,0
RTSI,0,20180914,114633,1085.190000000,2864
RTSI,0,20180914,114634,1085.190000000,119
RTSI,0,20180914,114635,1085.170000000,7383
RTSI,0,20180914,114636,1085.160000000,3049
RTSI,0,20180914,114637,1085.120000000,15439
RTSI,0,20180914,114638,1085.120000000,6160
RTSI,0,20180914,114639,1085.110000000,4876
RTSI,0,20180914,114640,1085.100000000,1759
RTSI,0,20180914,114641,1084.990000000,144378
RTSI,0,20180914,114642,1084.960000000,2455
RTSI,0,20180914,114643,1085.000000000,16110
RTSI,0,20180914,114644,1084.980000000,5780
RTSI,0,20180914,114645,1084.980000000,14170
RTSI,0,20180914,114646,1084.960000000,0
RTSI,0,20180914,114647,1084.960000000,0
RTSI,0,20180914,114648,1085.030000000,1190
RTSI,0,20180914,114649,1085.030000000,338
RTSI,0,20180914,114650,1084.960000000,3751
RTSI,0,20180914,114651,1084.950000000,0
RTSI,0,20180914,114652,1084.950000000,0
RTSI,0,20180914,114653,1084.950000000,0
RTSI,0,20180914,114654,1084.970000000,78051
RTSI,0,20180914,114655,1085.010000000,3841
RTSI,0,20180914,114656,1085.060000000,94
RTSI,0,20180914,114657,1085.060000000,13558
RTSI,0,20180914,114658,1085.080000000,2635
RTSI,0,20180914,114659,1085.070000000,0
RTSI,0,20180914,114700,1085.070000000,129
RTSI,0,20180914,114701,1085.110000000,1964
RTSI,0,20180914,114702,1085.110000000,0
RTSI,0,20180914,114703,1085.100000000,0
RTSI,0,20180914,114704,1085.080000000,883
RTSI,0,20180914,114705,1085.110000000,34115
RTSI,0,20180914,114706,1085.150000000,1097
RTSI,0,20180914,114707,1085.140000000,28772
RTSI,0,20180914,114708,1085.110000000,0
RTSI,0,20180914,114709,1085.240000000,32262
RTSI,0,20180914,114710,1085.230000000,0
RTSI,0,20180914,114711,1085.240000000,182452
RTSI,0,20180914,114712,1085.230000000,0
RTSI,0,20180914,114713,1085.220000000,1368
RTSI,0,20180914,114714,1085.290000000,2217
RTSI,0,20180914,114715,1085.240000000,0
RTSI,0,20180914,114716,1085.200000000,6083
RTSI,0,20180914,114717,1085.190000000,9892
RTSI,0,20180914,114718,1085.160000000,5685
RTSI,0,20180914,114719,1085.160000000,5945
RTSI,0,20180914,114720,1085.160000000,0
RTSI,0,20180914,114721,1085.080000000,455
RTSI,0,20180914,114722,1085.080000000,3147
RTSI,0,20180914,114723,1085.160000000,16690
RTSI,0,20180914,114724,1085.150000000,1642
RTSI,0,20180914,114725,1085.080000000,0
RTSI,0,20180914,114726,1085.110000000,1616
RTSI,0,20180914,114727,1085.130000000,10102
RTSI,0,20180914,114728,1085.100000000,1185
RTSI,0,20180914,114729,1085.170000000,508
RTSI,0,20180914,114730,1085.180000000,2222
RTSI,0,20180914,114731,1085.160000000,12395
RTSI,0,20180914,114732,1085.160000000,2144
RTSI,0,20180914,114733,1085.200000000,43083
RTSI,0,20180914,114734,1085.210000000,1511
RTSI,0,20180914,114735,1085.340000000,35248
RTSI,0,20180914,114736,1085.290000000,4646
RTSI,0,20180914,114737,1085.290000000,12813
RTSI,0,20180914,114738,1085.300000000,7751
RTSI,0,20180914,114739,1085.310000000,3859
RTSI,0,20180914,114740,1085.310000000,4074
RTSI,0,20180914,114741,1085.290000000,829
RTSI,0,20180914,114742,1085.330000000,8563
RTSI,0,20180914,114743,1085.360000000,14797
RTSI,0,20180914,114744,1085.360000000,2510
RTSI,0,20180914,114745,1085.370000000,22108
RTSI,0,20180914,114746,1085.400000000,22216
RTSI,0,20180914,114747,1085.390000000,1749
RTSI,0,20180914,114748,1085.390000000,765
RTSI,0,20180914,114749,1085.400000000,15526
RTSI,0,20180914,114750,1085.400000000,3866
RTSI,0,20180914,114751,1085.400000000,339
RTSI,0,20180914,114752,1085.380000000,5700
RTSI,0,20180914,114753,1085.290000000,54344
RTSI,0,20180914,114754,1085.280000000,7319
RTSI,0,20180914,114755,1085.260000000,122
RTSI,0,20180914,114756,1085.270000000,1580
RTSI,0,20180914,114757,1085.240000000,34845
RTSI,0,20180914,114758,1085.200000000,277771
RTSI,0,20180914,114759,1085.240000000,10606
RTSI,0,20180914,114800,1085.250000000,5199
RTSI,0,20180914,114801,1085.250000000,4793
RTSI,0,20180914,114802,1085.240000000,2382
RTSI,0,20180914,114803,1085.250000000,141
RTSI,0,20180914,114804,1085.260000000,6076
RTSI,0,20180914,114805,1085.280000000,26865
RTSI,0,20180914,114806,1085.280000000,6227
RTSI,0,20180914,114807,1085.280000000,89
RTSI,0,20180914,114808,1085.300000000,1214
RTSI,0,20180914,114809,1085.290000000,89
RTSI,0,20180914,114810,1085.300000000,72178
RTSI,0,20180914,114811,1085.310000000,9679
RTSI,0,20180914,114812,1085.320000000,6671
RTSI,0,20180914,114813,1085.310000000,10912
RTSI,0,20180914,114814,1085.320000000,4806
RTSI,0,20180914,114815,1085.320000000,2346
RTSI,0,20180914,114816,1085.320000000,1592
RTSI,0,20180914,114817,1085.320000000,4072
RTSI,0,20180914,114818,1085.350000000,36977
RTSI,0,20180914,114819,1085.340000000,9736
RTSI,0,20180914,114820,1085.330000000,5289
RTSI,0,20180914,114821,1085.330000000,4987
RTSI,0,20180914,114822,1085.340000000,26961
RTSI,0,20180914,114823,1085.340000000,2445
RTSI,0,20180914,114824,1085.350000000,9141
RTSI,0,20180914,114825,1085.340000000,3021
RTSI,0,20180914,114826,1085.350000000,5460
RTSI,0,20180914,114827,1085.340000000,823
RTSI,0,20180914,114828,1085.360000000,28479
RTSI,0,20180914,114829,1085.370000000,11597
RTSI,0,20180914,114830,1085.390000000,74776
RTSI,0,20180914,114831,1085.430000000,212731
RTSI,0,20180914,114832,1085.420000000,26680
RTSI,0,20180914,114833,1085.430000000,283
RTSI,0,20180914,114834,1085.480000000,51506
RTSI,0,20180914,114835,1085.520000000,5772
RTSI,0,20180914,114836,1085.510000000,243
RTSI,0,20180914,114837,1085.510000000,2899
RTSI,0,20180914,114838,1085.520000000,30205
RTSI,0,20180914,114839,1085.480000000,8143
RTSI,0,20180914,114840,1085.490000000,17495
RTSI,0,20180914,114841,1085.520000000,12780
RTSI,0,20180914,114842,1085.520000000,324
RTSI,0,20180914,114843,1085.550000000,12941
RTSI,0,20180914,114844,1085.560000000,28793
RTSI,0,20180914,114845,1085.570000000,6519
RTSI,0,20180914,114846,1085.550000000,471
RTSI,0,20180914,114847,1085.550000000,4486
RTSI,0,20180914,114848,1085.490000000,3768
RTSI,0,20180914,114849,1085.480000000,0
RTSI,0,20180914,114850,1085.400000000,52535
RTSI,0,20180914,114851,1085.350000000,38546
RTSI,0,20180914,114852,1085.310000000,5836
RTSI,0,20180914,114853,1085.390000000,35107
RTSI,0,20180914,114854,1085.310000000,0
RTSI,0,20180914,114855,1085.310000000,59
RTSI,0,20180914,114856,1085.320000000,2362
RTSI,0,20180914,114857,1085.260000000,1977
RTSI,0,20180914,114858,1085.250000000,5669
RTSI,0,20180914,114859,1085.250000000,29774
RTSI,0,20180914,114900,1085.040000000,16471
RTSI,0,20180914,114901,1085.030000000,13338
RTSI,0,20180914,114902,1085.020000000,6421
RTSI,0,20180914,114903,1084.700000000,50430
RTSI,0,20180914,114904,1084.150000000,672814
RTSI,0,20180914,114905,1084.150000000,144584
RTSI,0,20180914,114906,1084.050000000,2099
RTSI,0,20180914,114907,1084.060000000,1143
RTSI,0,20180914,114908,1084.040000000,18878
RTSI,0,20180914,114909,1084.020000000,62648
RTSI,0,20180914,114910,1084.040000000,20526
RTSI,0,20180914,114911,1084.040000000,10849
RTSI,0,20180914,114912,1084.070000000,6027
RTSI,0,20180914,114913,1084.080000000,0
RTSI,0,20180914,114914,1084.100000000,43052
RTSI,0,20180914,114915,1084.090000000,848
RTSI,0,20180914,114916,1084.090000000,40890
RTSI,0,20180914,114917,1084.140000000,8032
RTSI,0,20180914,114918,1084.130000000,0
RTSI,0,20180914,114919,1084.090000000,33274
RTSI,0,20180914,114920,1084.120000000,16830
RTSI,0,20180914,114921,1084.110000000,19397
RTSI,0,20180914,114922,1084.100000000,0
RTSI,0,20180914,114923,1084.090000000,607
