<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
RTSI,0,20161216,100145,1146.650000000,50685
RTSI,0,20161216,100146,1146.540000000,4019
RTSI,0,20161216,100147,1146.260000000,123464
RTSI,0,20161216,100148,1146.300000000,91530
RTSI,0,20161216,100149,1146.300000000,66846
RTSI,0,20161216,100150,1146.250000000,46371
RTSI,0,20161216,100151,1146.960000000,832806
RTSI,0,20161216,100152,1147.090000000,130502
RTSI,0,20161216,100153,1147.190000000,35771
RTSI,0,20161216,100154,1147.130000000,9748
RTSI,0,20161216,100155,1147.110000000,22535
RTSI,0,20161216,100156,1147.140000000,80155
RTSI,0,20161216,100157,1146.980000000,46753
RTSI,0,20161216,100158,1147.150000000,27919
RTSI,0,20161216,100159,1146.940000000,45020
RTSI,0,20161216,100200,1146.860000000,3526
RTSI,0,20161216,100201,1147.020000000,34734
RTSI,0,20161216,100202,1147.180000000,24826
RTSI,0,20161216,100203,1147.160000000,31572
RTSI,0,20161216,100204,1147.210000000,56591
RTSI,0,20161216,100205,1147.290000000,34026
RTSI,0,20161216,100206,1147.130000000,17687
RTSI,0,20161216,100207,1147.150000000,9807
RTSI,0,20161216,100208,1147.130000000,37282
RTSI,0,20161216,100209,1147.080000000,17830
RTSI,0,20161216,100210,1147.470000000,103367
RTSI,0,20161216,100211,1147.390000000,115289
RTSI,0,20161216,100212,1147.270000000,12332
RTSI,0,20161216,100213,1147.250000000,7124
RTSI,0,20161216,100214,1147.190000000,16710
RTSI,0,20161216,100215,1147.130000000,22687
RTSI,0,20161216,100216,1147.160000000,31549
RTSI,0,20161216,100217,1147.180000000,7972
RTSI,0,20161216,100218,1147.150000000,7064
RTSI,0,20161216,100219,1147.170000000,66490
RTSI,0,20161216,100220,1147.160000000,52981
RTSI,0,20161216,100221,1147.160000000,7413
RTSI,0,20161216,100222,1147.110000000,12413
RTSI,0,20161216,100223,1147.140000000,22833
RTSI,0,20161216,100224,1147.180000000,25838
RTSI,0,20161216,100225,1147.200000000,39420
RTSI,0,20161216,100226,1147.160000000,82377
RTSI,0,20161216,100227,1147.050000000,78339
RTSI,0,20161216,100228,1147.150000000,98539
RTSI,0,20161216,100229,1147.990000000,277384
RTSI,0,20161216,100230,1148.250000000,151787
RTSI,0,20161216,100231,1148.240000000,85568
RTSI,0,20161216,100232,1148.390000000,81150
RTSI,0,20161216,100233,1148.580000000,68717
RTSI,0,20161216,100234,1148.480000000,10195
RTSI,0,20161216,100235,1148.610000000,110744
RTSI,0,20161216,100236,1148.530000000,14088
RTSI,0,20161216,100237,1148.580000000,5879
RTSI,0,20161216,100238,1148.570000000,46363
RTSI,0,20161216,100239,1148.600000000,35527
RTSI,0,20161216,100240,1148.560000000,40622
RTSI,0,20161216,100241,1148.480000000,3618
RTSI,0,20161216,100242,1148.430000000,64170
RTSI,0,20161216,100243,1148.360000000,33965
RTSI,0,20161216,100244,1148.200000000,45120
RTSI,0,20161216,100245,1148.160000000,5195
RTSI,0,20161216,100246,1148.180000000,62003
RTSI,0,20161216,100247,1148.150000000,42972
RTSI,0,20161216,100248,1148.170000000,3121
RTSI,0,20161216,100249,1148.100000000,24665
RTSI,0,20161216,100250,1148.000000000,115244
RTSI,0,20161216,100251,1148.180000000,41585
RTSI,0,20161216,100252,1148.490000000,284825
RTSI,0,20161216,100253,1148.310000000,51417
RTSI,0,20161216,100254,1148.430000000,32134
RTSI,0,20161216,100255,1148.280000000,21733
RTSI,0,20161216,100256,1148.370000000,157407
RTSI,0,20161216,100257,1148.440000000,51644
RTSI,0,20161216,100258,1148.410000000,25052
RTSI,0,20161216,100259,1148.390000000,8875
RTSI,0,20161216,100300,1148.370000000,42288
RTSI,0,20161216,100301,1148.450000000,24177
RTSI,0,20161216,100302,1148.460000000,15255
RTSI,0,20161216,100303,1148.590000000,76615
RTSI,0,20161216,100304,1148.280000000,28420
RTSI,0,20161216,100305,1148.240000000,6664
RTSI,0,20161216,100306,1148.200000000,70817
RTSI,0,20161216,100307,1148.210000000,30318
RTSI,0,20161216,100308,1148.250000000,54404
RTSI,0,20161216,100309,1148.140000000,7465
RTSI,0,20161216,100310,1148.210000000,12691
RTSI,0,20161216,100311,1148.080000000,67101
RTSI,0,20161216,100312,1148.050000000,14057
RTSI,0,20161216,100313,1148.030000000,47690
RTSI,0,20161216,100314,1148.030000000,5910
RTSI,0,20161216,100315,1147.860000000,17447
RTSI,0,20161216,100316,1147.810000000,74409
RTSI,0,20161216,100317,1147.730000000,8802
RTSI,0,20161216,100318,1147.830000000,61420
RTSI,0,20161216,100319,1147.760000000,22466
RTSI,0,20161216,100320,1147.830000000,29521
RTSI,0,20161216,100321,1147.790000000,47880
RTSI,0,20161216,100322,1147.770000000,7308
RTSI,0,20161216,100323,1147.770000000,4370
RTSI,0,20161216,100324,1147.640000000,389024
RTSI,0,20161216,100325,1147.620000000,19170
RTSI,0,20161216,100326,1147.510000000,32803
RTSI,0,20161216,100327,1147.550000000,12481
RTSI,0,20161216,100328,1147.570000000,35383
RTSI,0,20161216,100329,1147.490000000,15691
RTSI,0,20161216,100330,1147.440000000,58308
RTSI,0,20161216,100331,1147.460000000,37475
RTSI,0,20161216,100332,1147.530000000,8902
RTSI,0,20161216,100333,1147.540000000,25436
RTSI,0,20161216,100334,1147.430000000,11522
RTSI,0,20161216,100335,1147.390000000,21262
RTSI,0,20161216,100336,1147.370000000,48938
RTSI,0,20161216,100337,1147.350000000,4732
RTSI,0,20161216,100338,1147.490000000,12256
RTSI,0,20161216,100339,1147.450000000,18495
RTSI,0,20161216,100340,1147.500000000,58591
RTSI,0,20161216,100341,1147.390000000,29890
RTSI,0,20161216,100342,1147.520000000,9755
RTSI,0,20161216,100343,1147.630000000,3428
RTSI,0,20161216,100344,1147.580000000,5187
RTSI,0,20161216,100345,1147.580000000,4126
RTSI,0,20161216,100346,1147.620000000,3572
RTSI,0,20161216,100347,1147.620000000,1805
RTSI,0,20161216,100348,1147.580000000,10638
RTSI,0,20161216,100349,1147.570000000,92317
RTSI,0,20161216,100350,1147.670000000,18629
RTSI,0,20161216,100351,1147.690000000,19629
RTSI,0,20161216,100352,1147.710000000,6829
RTSI,0,20161216,100353,1147.660000000,11791
RTSI,0,20161216,100354,1147.740000000,9281
RTSI,0,20161216,100355,1147.740000000,8062
RTSI,0,20161216,100356,1147.570000000,134144
RTSI,0,20161216,100357,1147.720000000,68749
RTSI,0,20161216,100358,1147.710000000,9890
RTSI,0,20161216,100359,1147.690000000,10821
RTSI,0,20161216,100400,1147.590000000,14678
RTSI,0,20161216,100401,1147.660000000,18924
RTSI,0,20161216,100402,1147.670000000,13946
RTSI,0,20161216,100403,1147.550000000,28964
RTSI,0,20161216,100404,1147.590000000,54006
RTSI,0,20161216,100405,1147.660000000,9591
RTSI,0,20161216,100406,1147.690000000,4516
RTSI,0,20161216,100407,1147.820000000,27256
RTSI,0,20161216,100408,1147.510000000,29594
RTSI,0,20161216,100409,1147.510000000,4774
RTSI,0,20161216,100410,1147.510000000,9366
RTSI,0,20161216,100411,1147.590000000,36217
RTSI,0,20161216,100412,1147.410000000,7458
RTSI,0,20161216,100413,1147.540000000,8513
RTSI,0,20161216,100414,1147.480000000,19128
RTSI,0,20161216,100415,1147.500000000,3046
RTSI,0,20161216,100416,1147.530000000,4085
RTSI,0,20161216,100417,1147.530000000,22123
RTSI,0,20161216,100418,1147.530000000,4144
RTSI,0,20161216,100419,1147.590000000,14891
RTSI,0,20161216,100420,1147.610000000,4881
RTSI,0,20161216,100421,1147.530000000,50641
RTSI,0,20161216,100422,1147.510000000,56623
RTSI,0,20161216,100423,1147.580000000,4365
RTSI,0,20161216,100424,1147.540000000,21982
RTSI,0,20161216,100425,1147.560000000,24263
RTSI,0,20161216,100426,1147.610000000,21265
RTSI,0,20161216,100427,1147.590000000,447
RTSI,0,20161216,100428,1147.590000000,23086
RTSI,0,20161216,100429,1147.620000000,49660
RTSI,0,20161216,100430,1147.610000000,4676
RTSI,0,20161216,100431,1147.680000000,13072
RTSI,0,20161216,100432,1147.690000000,2448
RTSI,0,20161216,100433,1147.730000000,17255
RTSI,0,20161216,100434,1147.620000000,7994
RTSI,0,20161216,100435,1147.570000000,131049
RTSI,0,20161216,100436,1147.450000000,97381
RTSI,0,20161216,100437,1147.460000000,22790
RTSI,0,20161216,100438,1147.460000000,25979
RTSI,0,20161216,100439,1147.520000000,13865
RTSI,0,20161216,100440,1147.540000000,5397
RTSI,0,20161216,100441,1147.510000000,45751
RTSI,0,20161216,100442,1147.470000000,78598
RTSI,0,20161216,100443,1147.330000000,403752
RTSI,0,20161216,100444,1147.150000000,47787
RTSI,0,20161216,100445,1147.150000000,54752
RTSI,0,20161216,100446,1147.130000000,43347
RTSI,0,20161216,100447,1147.160000000,29331
RTSI,0,20161216,100448,1147.310000000,51271
RTSI,0,20161216,100449,1147.310000000,4488
RTSI,0,20161216,100450,1147.290000000,30220
RTSI,0,20161216,100451,1147.220000000,3977
RTSI,0,20161216,100452,1147.200000000,15379
RTSI,0,20161216,100453,1147.170000000,67452
RTSI,0,20161216,100454,1147.170000000,33176
RTSI,0,20161216,100455,1147.160000000,149048
RTSI,0,20161216,100456,1147.210000000,44160
RTSI,0,20161216,100457,1147.180000000,40338
RTSI,0,20161216,100458,1147.210000000,18500
RTSI,0,20161216,100459,1147.180000000,14645
RTSI,0,20161216,100500,1147.190000000,34454
RTSI,0,20161216,100501,1147.100000000,32084
RTSI,0,20161216,100502,1147.130000000,50137
RTSI,0,20161216,100503,1147.140000000,44889
RTSI,0,20161216,100504,1146.960000000,26294
RTSI,0,20161216,100505,1147.000000000,83061
RTSI,0,20161216,100506,1147.120000000,39336
RTSI,0,20161216,100507,1146.740000000,63736
RTSI,0,20161216,100508,1146.720000000,28773
RTSI,0,20161216,100509,1146.660000000,61957
RTSI,0,20161216,100510,1146.590000000,13526
RTSI,0,20161216,100511,1146.710000000,34948
RTSI,0,20161216,100512,1146.800000000,15849
RTSI,0,20161216,100513,1146.800000000,8973
RTSI,0,20161216,100514,1146.540000000,58126
RTSI,0,20161216,100515,1146.550000000,42940
RTSI,0,20161216,100516,1146.520000000,6339
RTSI,0,20161216,100517,1146.630000000,68669
RTSI,0,20161216,100518,1146.630000000,31426
RTSI,0,20161216,100519,1146.570000000,35996
RTSI,0,20161216,100520,1146.450000000,62602
RTSI,0,20161216,100521,1146.470000000,43602
RTSI,0,20161216,100522,1146.440000000,47981
RTSI,0,20161216,100523,1146.490000000,26550
RTSI,0,20161216,100524,1146.500000000,102787
RTSI,0,20161216,100525,1146.500000000,45596
RTSI,0,20161216,100526,1146.430000000,7077
RTSI,0,20161216,100527,1146.420000000,3920
RTSI,0,20161216,100528,1146.470000000,22535
RTSI,0,20161216,100529,1146.530000000,93179
RTSI,0,20161216,100530,1146.680000000,139997
RTSI,0,20161216,100531,1146.790000000,224302
RTSI,0,20161216,100532,1146.850000000,38710
RTSI,0,20161216,100533,1146.750000000,19081
RTSI,0,20161216,100534,1146.750000000,16419
RTSI,0,20161216,100535,1146.770000000,41429
RTSI,0,20161216,100536,1146.710000000,7656
RTSI,0,20161216,100537,1146.660000000,3059
RTSI,0,20161216,100538,1146.680000000,24626
RTSI,0,20161216,100539,1146.720000000,25539
RTSI,0,20161216,100540,1146.790000000,50033
RTSI,0,20161216,100541,1146.750000000,70546
RTSI,0,20161216,100542,1146.750000000,4375
RTSI,0,20161216,100543,1146.780000000,6115
RTSI,0,20161216,100544,1146.670000000,9957
RTSI,0,20161216,100545,1146.610000000,11745
RTSI,0,20161216,100546,1146.530000000,34059
RTSI,0,20161216,100547,1146.600000000,56420
RTSI,0,20161216,100548,1146.510000000,49014
RTSI,0,20161216,100549,1146.520000000,6451
RTSI,0,20161216,100550,1146.600000000,32495
RTSI,0,20161216,100551,1146.440000000,195852
RTSI,0,20161216,100552,1146.440000000,11255
RTSI,0,20161216,100553,1146.500000000,42602
RTSI,0,20161216,100554,1146.500000000,41047
RTSI,0,20161216,100555,1146.490000000,12164
RTSI,0,20161216,100556,1146.460000000,40783
RTSI,0,20161216,100557,1146.450000000,14369
RTSI,0,20161216,100558,1146.430000000,46695
RTSI,0,20161216,100559,1146.430000000,4698
RTSI,0,20161216,100600,1146.420000000,347
RTSI,0,20161216,100601,1146.380000000,32950
RTSI,0,20161216,100602,1146.330000000,7987
RTSI,0,20161216,100603,1146.330000000,25531
RTSI,0,20161216,100604,1146.310000000,4504
RTSI,0,20161216,100605,1146.320000000,10949
RTSI,0,20161216,100606,1146.360000000,6032
RTSI,0,20161216,100607,1146.290000000,5448
RTSI,0,20161216,100608,1146.280000000,1930
RTSI,0,20161216,100609,1146.290000000,34612
RTSI,0,20161216,100610,1146.210000000,20402
RTSI,0,20161216,100611,1146.200000000,7343
RTSI,0,20161216,100612,1146.170000000,23989
RTSI,0,20161216,100613,1146.260000000,43785
RTSI,0,20161216,100614,1146.190000000,1797
RTSI,0,20161216,100615,1146.200000000,2726
RTSI,0,20161216,100616,1146.230000000,13122
RTSI,0,20161216,100617,1146.310000000,19535
RTSI,0,20161216,100618,1146.150000000,102955
RTSI,0,20161216,100619,1146.210000000,10528
RTSI,0,20161216,100620,1146.210000000,4241
RTSI,0,20161216,100621,1146.170000000,3450
RTSI,0,20161216,100622,1146.160000000,6474
RTSI,0,20161216,100623,1146.070000000,14969
RTSI,0,20161216,100624,1146.170000000,29690
RTSI,0,20161216,100625,1146.140000000,94777
RTSI,0,20161216,100626,1146.090000000,40344
RTSI,0,20161216,100627,1146.080000000,7554
RTSI,0,20161216,100628,1146.040000000,10533
RTSI,0,20161216,100629,1146.020000000,14270
RTSI,0,20161216,100630,1146.010000000,48959
RTSI,0,20161216,100631,1145.970000000,15545
RTSI,0,20161216,100632,1145.880000000,28047
RTSI,0,20161216,100633,1146.000000000,78405
RTSI,0,20161216,100634,1145.940000000,76437
RTSI,0,20161216,100635,1145.850000000,20026
RTSI,0,20161216,100636,1145.920000000,6054
RTSI,0,20161216,100637,1145.820000000,40847
RTSI,0,20161216,100638,1145.750000000,25391
RTSI,0,20161216,100639,1145.730000000,33334
RTSI,0,20161216,100640,1145.720000000,15822
RTSI,0,20161216,100641,1145.520000000,85814
RTSI,0,20161216,100642,1145.490000000,39345
RTSI,0,20161216,100643,1145.520000000,13015
RTSI,0,20161216,100644,1145.540000000,27243
RTSI,0,20161216,100645,1145.560000000,34283
RTSI,0,20161216,100646,1145.570000000,10940
RTSI,0,20161216,100647,1145.550000000,23724
RTSI,0,20161216,100648,1145.570000000,3388
RTSI,0,20161216,100649,1145.440000000,27517
RTSI,0,20161216,100650,1145.510000000,34146
RTSI,0,20161216,100651,1145.470000000,30166
RTSI,0,20161216,100652,1145.440000000,105678
RTSI,0,20161216,100653,1145.420000000,25296
RTSI,0,20161216,100654,1145.370000000,10680
RTSI,0,20161216,100655,1145.380000000,2348
RTSI,0,20161216,100656,1145.480000000,32137
RTSI,0,20161216,100657,1145.520000000,4984
RTSI,0,20161216,100658,1145.370000000,111327
RTSI,0,20161216,100659,1145.350000000,10617
RTSI,0,20161216,100700,1145.400000000,10625
RTSI,0,20161216,100701,1145.420000000,1869
RTSI,0,20161216,100702,1145.200000000,112956
RTSI,0,20161216,100703,1145.110000000,22397
RTSI,0,20161216,100704,1145.120000000,3077
RTSI,0,20161216,100705,1145.090000000,3524
RTSI,0,20161216,100706,1145.190000000,8957
RTSI,0,20161216,100707,1145.170000000,4287
RTSI,0,20161216,100708,1145.160000000,415
RTSI,0,20161216,100709,1145.220000000,17954
RTSI,0,20161216,100710,1145.180000000,3682
RTSI,0,20161216,100711,1145.150000000,76166
RTSI,0,20161216,100712,1145.140000000,5351
RTSI,0,20161216,100713,1145.140000000,1096
RTSI,0,20161216,100714,1145.090000000,37362
RTSI,0,20161216,100715,1145.120000000,40509
RTSI,0,20161216,100716,1145.040000000,48182
RTSI,0,20161216,100717,1144.980000000,6943
RTSI,0,20161216,100718,1144.970000000,5495
RTSI,0,20161216,100719,1145.010000000,35614
RTSI,0,20161216,100720,1144.950000000,485560
RTSI,0,20161216,100721,1144.880000000,12850
RTSI,0,20161216,100722,1144.850000000,117831
RTSI,0,20161216,100723,1144.840000000,128827
RTSI,0,20161216,100724,1144.870000000,92181
RTSI,0,20161216,100725,1145.180000000,375083
RTSI,0,20161216,100726,1145.090000000,195264
RTSI,0,20161216,100727,1144.970000000,48892
RTSI,0,20161216,100728,1144.920000000,80187
RTSI,0,20161216,100729,1144.980000000,30305
RTSI,0,20161216,100730,1144.930000000,4653
RTSI,0,20161216,100731,1144.900000000,26014
RTSI,0,20161216,100732,1144.900000000,6421
RTSI,0,20161216,100733,1144.890000000,8758
RTSI,0,20161216,100734,1144.880000000,21053
RTSI,0,20161216,100735,1144.900000000,45738
RTSI,0,20161216,100736,1144.900000000,9377
RTSI,0,20161216,100737,1144.850000000,16851
RTSI,0,20161216,100738,1144.940000000,23101
RTSI,0,20161216,100739,1144.970000000,8753
RTSI,0,20161216,100740,1144.970000000,19015
RTSI,0,20161216,100741,1144.830000000,1679
RTSI,0,20161216,100742,1144.770000000,2746
RTSI,0,20161216,100743,1144.820000000,58415
RTSI,0,20161216,100744,1144.840000000,57098
RTSI,0,20161216,100745,1144.870000000,4645
RTSI,0,20161216,100746,1144.830000000,14497
RTSI,0,20161216,100747,1144.760000000,1957
RTSI,0,20161216,100748,1144.760000000,5602
RTSI,0,20161216,100749,1144.870000000,13851
RTSI,0,20161216,100750,1144.870000000,7575
RTSI,0,20161216,100751,1144.800000000,36494
RTSI,0,20161216,100752,1144.790000000,3972
RTSI,0,20161216,100753,1144.860000000,11423
RTSI,0,20161216,100754,1144.780000000,85481
RTSI,0,20161216,100755,1144.730000000,12225
RTSI,0,20161216,100756,1144.620000000,30434
RTSI,0,20161216,100757,1144.710000000,11878
RTSI,0,20161216,100758,1144.800000000,18701
RTSI,0,20161216,100759,1144.670000000,31797
RTSI,0,20161216,100800,1144.630000000,17353
RTSI,0,20161216,100801,1144.560000000,15468
RTSI,0,20161216,100802,1144.520000000,14323
RTSI,0,20161216,100803,1144.510000000,4452
RTSI,0,20161216,100804,1144.500000000,62263
RTSI,0,20161216,100805,1144.480000000,53043
RTSI,0,20161216,100806,1144.460000000,1696
RTSI,0,20161216,100807,1144.530000000,14475
RTSI,0,20161216,100808,1144.540000000,2026
RTSI,0,20161216,100809,1144.570000000,3359
RTSI,0,20161216,100810,1144.540000000,6178
RTSI,0,20161216,100811,1144.570000000,9223
RTSI,0,20161216,100812,1144.450000000,16073
RTSI,0,20161216,100813,1144.590000000,36125
RTSI,0,20161216,100814,1144.600000000,1940
RTSI,0,20161216,100815,1144.590000000,10540
RTSI,0,20161216,100816,1144.560000000,14320
RTSI,0,20161216,100817,1144.560000000,3035
RTSI,0,20161216,100818,1144.570000000,6670
RTSI,0,20161216,100819,1144.420000000,10971
RTSI,0,20161216,100820,1144.500000000,28199
RTSI,0,20161216,100821,1144.490000000,5501
RTSI,0,20161216,100822,1144.490000000,15314
RTSI,0,20161216,100823,1144.630000000,11009
RTSI,0,20161216,100824,1144.570000000,4605
RTSI,0,20161216,100825,1144.600000000,16916
RTSI,0,20161216,100826,1144.540000000,742
RTSI,0,20161216,100827,1144.460000000,648
RTSI,0,20161216,100828,1144.480000000,35276
RTSI,0,20161216,100829,1144.450000000,6824
RTSI,0,20161216,100830,1144.500000000,5841
RTSI,0,20161216,100831,1144.390000000,4618
RTSI,0,20161216,100832,1144.330000000,5310
RTSI,0,20161216,100833,1144.330000000,14004
RTSI,0,20161216,100834,1144.970000000,154442
RTSI,0,20161216,100835,1144.880000000,72457
RTSI,0,20161216,100836,1144.790000000,34856
RTSI,0,20161216,100837,1144.750000000,18502
RTSI,0,20161216,100838,1144.720000000,10846
RTSI,0,20161216,100839,1144.720000000,3665
RTSI,0,20161216,100840,1144.660000000,5293
RTSI,0,20161216,100841,1144.550000000,15755
RTSI,0,20161216,100842,1144.520000000,10501
RTSI,0,20161216,100843,1144.500000000,35147
RTSI,0,20161216,100844,1144.480000000,11454
RTSI,0,20161216,100845,1144.460000000,6060
RTSI,0,20161216,100846,1144.410000000,3422
RTSI,0,20161216,100847,1144.460000000,40116
RTSI,0,20161216,100848,1144.510000000,8054
RTSI,0,20161216,100849,1144.510000000,2979
RTSI,0,20161216,100850,1144.420000000,27262
RTSI,0,20161216,100851,1144.400000000,4431
RTSI,0,20161216,100852,1144.420000000,13246
RTSI,0,20161216,100853,1144.370000000,11031
RTSI,0,20161216,100854,1144.360000000,54
RTSI,0,20161216,100855,1144.410000000,14089
RTSI,0,20161216,100856,1144.410000000,1233
RTSI,0,20161216,100857,1144.360000000,67766
RTSI,0,20161216,100858,1144.350000000,0
RTSI,0,20161216,100859,1144.220000000,19285
RTSI,0,20161216,100900,1144.220000000,24906
RTSI,0,20161216,100901,1144.210000000,573
RTSI,0,20161216,100902,1144.190000000,5959
RTSI,0,20161216,100903,1144.200000000,43317
RTSI,0,20161216,100904,1144.210000000,3383
RTSI,0,20161216,100905,1144.170000000,10833
RTSI,0,20161216,100906,1144.170000000,2352
RTSI,0,20161216,100907,1144.120000000,15975
RTSI,0,20161216,100908,1144.160000000,12620
RTSI,0,20161216,100909,1144.240000000,77459
RTSI,0,20161216,100910,1144.240000000,2281
RTSI,0,20161216,100912,1144.170000000,116852
RTSI,0,20161216,100913,1144.080000000,31984
RTSI,0,20161216,100914,1144.020000000,7668
RTSI,0,20161216,100915,1144.010000000,6415
RTSI,0,20161216,100916,1143.990000000,13732
RTSI,0,20161216,100917,1143.990000000,3757
RTSI,0,20161216,100918,1143.960000000,109
RTSI,0,20161216,100919,1143.960000000,5029
RTSI,0,20161216,100920,1143.990000000,6833
RTSI,0,20161216,100921,1143.970000000,34599
RTSI,0,20161216,100922,1143.960000000,12528
RTSI,0,20161216,100923,1143.910000000,1930
RTSI,0,20161216,100924,1143.910000000,997
RTSI,0,20161216,100925,1143.870000000,12079
RTSI,0,20161216,100926,1143.830000000,10546
RTSI,0,20161216,100927,1143.880000000,20632
RTSI,0,20161216,100928,1143.890000000,1277
RTSI,0,20161216,100929,1143.890000000,3912
RTSI,0,20161216,100930,1143.860000000,28300
RTSI,0,20161216,100931,1143.790000000,21581
RTSI,0,20161216,100932,1143.840000000,4959
RTSI,0,20161216,100933,1143.870000000,34055
RTSI,0,20161216,100934,1143.940000000,1174
RTSI,0,20161216,100935,1143.910000000,9119
RTSI,0,20161216,100936,1143.920000000,3782
RTSI,0,20161216,100937,1143.920000000,5157
RTSI,0,20161216,100938,1143.850000000,35846
RTSI,0,20161216,100939,1143.860000000,309
RTSI,0,20161216,100940,1143.860000000,8415
RTSI,0,20161216,100941,1143.810000000,13857
RTSI,0,20161216,100942,1143.810000000,46134
