<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RTSI,1,20180914,150100,1094.3100000,1094.3100000,1093.5200000,1093.7000000,505900
RTSI,1,20180914,150200,1093.7000000,1093.7100000,1093.2900000,1093.3300000,833701
RTSI,1,20180914,150300,1093.3400000,1093.4600000,1092.8600000,1093.4600000,853055
RTSI,1,20180914,150400,1093.4500000,1093.4500000,1092.7600000,1092.8700000,492848
RTSI,1,20180914,150500,1092.8700000,1093.4100000,1092.8700000,1093.4100000,306790
RTSI,1,20180914,150600,1093.4100000,1093.5900000,1093.0300000,1093.5300000,850917
RTSI,1,20180914,150700,1093.5200000,1093.5900000,1093.4300000,1093.4300000,533847
RTSI,1,20180914,150800,1093.4300000,1093.5900000,1093.0200000,1093.1700000,595548
RTSI,1,20180914,150900,1093.1700000,1093.2100000,1092.9400000,1093.1000000,250088
RTSI,1,20180914,151000,1093.1000000,1093.1300000,1092.8000000,1092.8100000,322724
RTSI,1,20180914,151100,1092.8000000,1093.0900000,1092.7500000,1093.0900000,208194
RTSI,1,20180914,151200,1093.1200000,1093.1900000,1092.6400000,1092.7600000,627357
RTSI,1,20180914,151300,1092.7700000,1093.2400000,1092.7500000,1093.2100000,848752
RTSI,1,20180914,151400,1093.2300000,1093.2900000,1093.0200000,1093.1800000,224292
RTSI,1,20180914,151500,1093.1700000,1093.2700000,1092.8900000,1093.2400000,361114
RTSI,1,20180914,151600,1093.2500000,1093.3000000,1093.0200000,1093.0200000,127376
RTSI,1,20180914,151700,1093.0200000,1093.2900000,1093.0200000,1093.2900000,293756
RTSI,1,20180914,151800,1093.2500000,1093.4000000,1093.1600000,1093.2600000,303021
RTSI,1,20180914,151900,1093.2900000,1093.2900000,1092.7300000,1093.0200000,861745
RTSI,1,20180914,152000,1093.0200000,1093.7400000,1093.0200000,1093.3400000,376415
RTSI,1,20180914,152100,1093.3400000,1093.3500000,1092.9100000,1092.9600000,357486
RTSI,1,20180914,152200,1092.9500000,1093.0400000,1092.8400000,1092.8500000,143405
RTSI,1,20180914,152300,1092.8500000,1093.2700000,1092.7000000,1093.1500000,311140
RTSI,1,20180914,152400,1093.2000000,1093.2100000,1093.0100000,1093.1600000,275515
RTSI,1,20180914,152500,1093.1500000,1093.1500000,1092.4500000,1092.8500000,522208
RTSI,1,20180914,152600,1092.8500000,1092.8500000,1092.4500000,1092.4500000,208651
RTSI,1,20180914,152700,1092.4300000,1092.4700000,1092.2200000,1092.3700000,372671
RTSI,1,20180914,152800,1092.3700000,1092.6600000,1092.2800000,1092.6400000,1831557
RTSI,1,20180914,152900,1092.6500000,1092.7100000,1092.4900000,1092.4900000,502427
RTSI,1,20180914,153000,1092.5200000,1092.5900000,1092.0800000,1092.0800000,559164
RTSI,1,20180914,153100,1091.9500000,1093.2500000,1091.8900000,1093.2500000,1594311
RTSI,1,20180914,153200,1093.2700000,1093.3700000,1093.0600000,1093.1200000,368267
RTSI,1,20180914,153300,1093.1100000,1093.3500000,1092.9800000,1093.2800000,2954635
RTSI,1,20180914,153400,1093.2900000,1093.3500000,1092.7700000,1092.8100000,861689
RTSI,1,20180914,153500,1092.8400000,1092.8800000,1092.6900000,1092.7600000,552849
RTSI,1,20180914,153600,1092.7600000,1093.2200000,1092.7000000,1093.1000000,2232939
RTSI,1,20180914,153700,1093.2000000,1094.6000000,1093.2000000,1094.3900000,5282221
RTSI,1,20180914,153800,1094.3700000,1094.4300000,1093.8800000,1094.0600000,872217
RTSI,1,20180914,153900,1094.0700000,1094.0700000,1093.7600000,1093.9600000,729092
RTSI,1,20180914,154000,1093.9700000,1094.1900000,1093.8200000,1094.0500000,960694
RTSI,1,20180914,154100,1094.0500000,1094.4100000,1094.0400000,1094.2700000,1614580
RTSI,1,20180914,154200,1094.2900000,1094.2900000,1093.8600000,1093.8800000,1630642
RTSI,1,20180914,154300,1093.8700000,1094.1300000,1093.8400000,1094.1300000,494613
RTSI,1,20180914,154400,1094.1400000,1094.5700000,1094.1400000,1094.4900000,654869
RTSI,1,20180914,154500,1094.4700000,1094.5600000,1094.0100000,1094.0100000,522771
RTSI,1,20180914,154600,1094.0000000,1094.0900000,1093.6800000,1093.6900000,338390
RTSI,1,20180914,154700,1093.6900000,1093.8000000,1093.5300000,1093.5500000,1132895
RTSI,1,20180914,154800,1093.4800000,1093.7300000,1093.4100000,1093.6700000,503978
RTSI,1,20180914,154900,1093.7000000,1094.0000000,1093.5200000,1093.5200000,789591
RTSI,1,20180914,155000,1093.5300000,1093.6800000,1093.4600000,1093.4600000,860364
RTSI,1,20180914,155100,1093.4500000,1093.6300000,1093.3900000,1093.6200000,502498
RTSI,1,20180914,155200,1093.6100000,1093.6100000,1093.3900000,1093.3900000,541617
RTSI,1,20180914,155300,1093.3900000,1093.4700000,1093.3200000,1093.4000000,859882
RTSI,1,20180914,155400,1093.3500000,1093.3600000,1092.8200000,1092.8600000,810402
RTSI,1,20180914,155500,1092.8800000,1093.0200000,1092.6900000,1093.0200000,743596
RTSI,1,20180914,155600,1092.9800000,1093.2500000,1092.9800000,1093.1500000,238124
RTSI,1,20180914,155700,1093.1600000,1093.5900000,1093.1200000,1093.4900000,620857
RTSI,1,20180914,155800,1093.4300000,1093.6700000,1093.3700000,1093.6700000,441849
RTSI,1,20180914,155900,1093.6900000,1093.7700000,1093.4700000,1093.5100000,411073
RTSI,1,20180914,160000,1093.5100000,1093.5800000,1093.2400000,1093.3100000,540458
RTSI,1,20180914,160100,1093.3100000,1093.7300000,1093.3100000,1093.4600000,414419
RTSI,1,20180914,160200,1093.4500000,1094.1200000,1093.4500000,1093.9200000,1133730
RTSI,1,20180914,160300,1093.9400000,1094.0600000,1093.6200000,1093.8500000,1177725
RTSI,1,20180914,160400,1093.8400000,1093.9300000,1092.9700000,1093.0000000,764340
RTSI,1,20180914,160500,1092.9700000,1093.1700000,1092.9000000,1093.1700000,832763
RTSI,1,20180914,160600,1093.1500000,1093.2300000,1093.0000000,1093.0300000,557135
RTSI,1,20180914,160700,1093.0300000,1093.4600000,1093.0300000,1093.4600000,1671104
RTSI,1,20180914,160800,1093.7800000,1094.0100000,1093.6500000,1093.6500000,850990
RTSI,1,20180914,160900,1093.6400000,1093.7700000,1093.5300000,1093.7700000,311799
RTSI,1,20180914,161000,1093.7700000,1093.8400000,1093.6400000,1093.6900000,497641
RTSI,1,20180914,161100,1093.7000000,1093.7800000,1093.5700000,1093.5700000,371125
RTSI,1,20180914,161200,1093.5700000,1094.3000000,1093.5600000,1094.2900000,1994470
RTSI,1,20180914,161300,1094.3000000,1094.8300000,1094.2700000,1094.4500000,1219809
RTSI,1,20180914,161400,1094.5200000,1094.7300000,1094.2900000,1094.2900000,309934
RTSI,1,20180914,161500,1094.2800000,1094.3500000,1093.8500000,1093.8500000,690212
RTSI,1,20180914,161600,1093.8300000,1094.3800000,1093.7000000,1094.3500000,777643
RTSI,1,20180914,161700,1094.3600000,1094.6500000,1093.9200000,1093.9200000,547238
RTSI,1,20180914,161800,1093.9000000,1093.9100000,1093.3500000,1093.4500000,485951
RTSI,1,20180914,161900,1093.4900000,1093.7500000,1093.4000000,1093.6300000,886742
RTSI,1,20180914,162000,1093.6400000,1093.6400000,1093.3800000,1093.4000000,758492
RTSI,1,20180914,162100,1093.4000000,1093.7100000,1093.3400000,1093.7100000,738491
RTSI,1,20180914,162200,1093.7400000,1093.8400000,1092.9100000,1093.3300000,5259387
RTSI,1,20180914,162300,1093.3100000,1093.6000000,1092.4200000,1092.4200000,2152595
RTSI,1,20180914,162400,1092.3300000,1092.5800000,1092.2300000,1092.5300000,1486188
RTSI,1,20180914,162500,1092.5100000,1093.1100000,1092.4800000,1093.0700000,794637
RTSI,1,20180914,162600,1093.0600000,1093.0700000,1092.1500000,1092.2300000,977513
RTSI,1,20180914,162700,1092.2300000,1092.2300000,1092.0100000,1092.1200000,587780
RTSI,1,20180914,162800,1092.1200000,1092.3500000,1092.1200000,1092.1400000,491196
RTSI,1,20180914,162900,1092.1400000,1092.3200000,1092.0500000,1092.1300000,689706
RTSI,1,20180914,163000,1092.1300000,1092.9700000,1092.1100000,1092.9700000,1184395
RTSI,1,20180914,163100,1092.9900000,1093.0500000,1092.7000000,1092.7700000,1560517
RTSI,1,20180914,163200,1092.8700000,1093.4000000,1092.7200000,1093.3800000,917553
RTSI,1,20180914,163300,1093.4000000,1093.4600000,1092.9000000,1092.9000000,1310240
RTSI,1,20180914,163400,1092.9700000,1093.3300000,1092.9700000,1093.2500000,511881
RTSI,1,20180914,163500,1093.3100000,1093.7300000,1093.2600000,1093.6300000,719353
RTSI,1,20180914,163600,1093.6400000,1094.1000000,1093.6400000,1094.0300000,1072031
RTSI,1,20180914,163700,1094.0400000,1094.8300000,1094.0400000,1094.7300000,1461231
RTSI,1,20180914,163800,1094.7300000,1096.1300000,1094.7300000,1096.1300000,2511677
RTSI,1,20180914,163900,1096.1100000,1096.3600000,1095.2300000,1095.2500000,1156065
RTSI,1,20180914,164000,1095.2700000,1095.7000000,1095.2500000,1095.6800000,927511
RTSI,1,20180914,164100,1095.6700000,1096.5600000,1095.6600000,1096.4600000,1537001
RTSI,1,20180914,164200,1096.4300000,1096.6200000,1096.3100000,1096.5500000,2031746
RTSI,1,20180914,164300,1096.5600000,1096.6400000,1096.2000000,1096.2900000,1460258
RTSI,1,20180914,164400,1096.3000000,1096.4000000,1096.0900000,1096.1400000,1143485
RTSI,1,20180914,164500,1096.1000000,1096.3000000,1095.6500000,1095.6600000,825214
RTSI,1,20180914,164600,1095.7200000,1095.9300000,1095.6500000,1095.9300000,446099
RTSI,1,20180914,164700,1095.9400000,1095.9600000,1095.6400000,1095.7900000,384451
RTSI,1,20180914,164800,1095.8000000,1095.8000000,1095.5000000,1095.6200000,876755
RTSI,1,20180914,164900,1095.6300000,1095.7000000,1095.2600000,1095.2600000,723986
RTSI,1,20180914,165000,1095.2500000,1095.2600000,1094.7900000,1094.7900000,342492
RTSI,1,20180914,165100,1094.7900000,1094.9500000,1094.5100000,1094.5100000,459313
RTSI,1,20180914,165200,1094.5000000,1094.5000000,1094.2000000,1094.2100000,386308
RTSI,1,20180914,165300,1094.2100000,1094.2200000,1093.7000000,1093.7700000,463145
RTSI,1,20180914,165400,1093.7600000,1094.1300000,1093.7500000,1094.1300000,632405
RTSI,1,20180914,165500,1094.1100000,1094.1800000,1093.6400000,1093.7200000,954476
RTSI,1,20180914,165600,1093.7300000,1093.8600000,1093.6600000,1093.8000000,628653
RTSI,1,20180914,165700,1093.7100000,1093.9800000,1093.6800000,1093.9800000,579750
RTSI,1,20180914,165800,1094.0100000,1094.0700000,1093.3700000,1093.3700000,964348
RTSI,1,20180914,165900,1093.3600000,1093.4400000,1093.1000000,1093.1300000,1080081
RTSI,1,20180914,170000,1093.1300000,1093.1800000,1092.6100000,1092.6100000,1214815
RTSI,1,20180914,170100,1092.6100000,1092.9000000,1092.5500000,1092.7400000,516958
RTSI,1,20180914,170200,1092.7700000,1092.7900000,1092.2700000,1092.2700000,675531
RTSI,1,20180914,170300,1092.2700000,1092.5400000,1092.2600000,1092.4700000,982741
RTSI,1,20180914,170400,1092.4400000,1092.4600000,1092.2800000,1092.3300000,442700
RTSI,1,20180914,170500,1092.4200000,1092.4200000,1092.1100000,1092.4100000,469283
RTSI,1,20180914,170600,1092.4100000,1092.4900000,1092.1800000,1092.2400000,1790240
RTSI,1,20180914,170700,1092.2400000,1092.8700000,1092.1600000,1092.8000000,1249351
RTSI,1,20180914,170800,1092.7500000,1092.7800000,1092.2300000,1092.2300000,868072
RTSI,1,20180914,170900,1092.2400000,1092.5700000,1091.9200000,1092.5700000,1113175
RTSI,1,20180914,171000,1092.5800000,1092.5800000,1091.8500000,1091.9000000,1880775
RTSI,1,20180914,171100,1091.8800000,1092.3900000,1091.7800000,1092.3900000,998759
RTSI,1,20180914,171200,1092.5000000,1092.9100000,1092.3500000,1092.6500000,892137
RTSI,1,20180914,171300,1092.6500000,1092.6500000,1092.0600000,1092.1200000,365327
RTSI,1,20180914,171400,1092.0900000,1092.3900000,1091.9200000,1091.9300000,1114150
RTSI,1,20180914,171500,1091.9000000,1091.9600000,1091.4700000,1091.4800000,736372
RTSI,1,20180914,171600,1091.4800000,1091.6000000,1091.3200000,1091.5400000,1141374
RTSI,1,20180914,171700,1091.5900000,1091.7300000,1091.4800000,1091.6600000,671901
RTSI,1,20180914,171800,1091.6600000,1091.8600000,1091.4900000,1091.8000000,507542
RTSI,1,20180914,171900,1091.8000000,1092.0300000,1091.8000000,1091.9500000,631857
RTSI,1,20180914,172000,1091.9000000,1091.9800000,1091.8100000,1091.9200000,741548
RTSI,1,20180914,172100,1091.9100000,1091.9600000,1091.7800000,1091.8600000,386375
RTSI,1,20180914,172200,1091.8500000,1091.8800000,1091.6400000,1091.7900000,275636
RTSI,1,20180914,172300,1091.8200000,1092.1100000,1091.7300000,1092.1000000,508646
RTSI,1,20180914,172400,1092.0900000,1092.1900000,1091.9600000,1091.9600000,908350
RTSI,1,20180914,172500,1091.9700000,1092.3700000,1091.9700000,1092.2700000,401162
RTSI,1,20180914,172600,1092.2700000,1092.2700000,1091.9600000,1091.9600000,530089
RTSI,1,20180914,172700,1092.0100000,1092.0100000,1091.6400000,1091.8800000,283069
RTSI,1,20180914,172800,1091.8900000,1092.0200000,1091.8300000,1091.9900000,514929
RTSI,1,20180914,172900,1091.9900000,1092.2800000,1091.9900000,1092.2700000,475980
RTSI,1,20180914,173000,1092.2700000,1092.3700000,1092.0700000,1092.0700000,348136
RTSI,1,20180914,173100,1092.0500000,1092.1400000,1091.8300000,1092.1400000,721898
RTSI,1,20180914,173200,1092.1400000,1092.3700000,1092.0700000,1092.3200000,439187
RTSI,1,20180914,173300,1092.3000000,1092.5500000,1092.2600000,1092.3200000,641473
RTSI,1,20180914,173400,1092.3200000,1092.3200000,1091.6700000,1091.6700000,266754
RTSI,1,20180914,173500,1091.8600000,1092.0300000,1091.7900000,1091.7900000,482370
RTSI,1,20180914,173600,1091.7800000,1092.1100000,1091.7800000,1091.9300000,1054609
RTSI,1,20180914,173700,1091.9500000,1092.1600000,1091.8100000,1092.0500000,1347610
RTSI,1,20180914,173800,1092.0700000,1092.2200000,1092.0700000,1092.0900000,515962
RTSI,1,20180914,173900,1092.1300000,1092.3800000,1092.0300000,1092.3700000,572062
RTSI,1,20180914,174000,1092.3700000,1092.4800000,1092.3300000,1092.3500000,731570
RTSI,1,20180914,174100,1092.3400000,1092.3400000,1091.9900000,1091.9900000,653943
RTSI,1,20180914,174200,1091.9900000,1091.9900000,1091.5500000,1091.6900000,1219477
RTSI,1,20180914,174300,1091.6800000,1092.1000000,1091.5200000,1092.1000000,585626
RTSI,1,20180914,174400,1092.1000000,1092.1200000,1091.9600000,1092.1200000,572767
RTSI,1,20180914,174500,1092.1200000,1092.6900000,1092.1200000,1092.5100000,927473
RTSI,1,20180914,174600,1092.5000000,1092.5600000,1092.2300000,1092.2300000,535935
RTSI,1,20180914,174700,1092.2200000,1092.3700000,1092.1500000,1092.2900000,802253
RTSI,1,20180914,174800,1092.2900000,1092.4000000,1092.2800000,1092.3100000,466927
RTSI,1,20180914,174900,1092.3300000,1092.4300000,1092.2400000,1092.4300000,482510
RTSI,1,20180914,175000,1092.4400000,1093.0500000,1092.4200000,1093.0500000,609995
RTSI,1,20180914,175100,1093.0500000,1093.0900000,1092.5400000,1092.5900000,348612
RTSI,1,20180914,175200,1092.6400000,1092.9400000,1092.6200000,1092.9300000,593128
RTSI,1,20180914,175300,1092.9400000,1093.0900000,1092.8100000,1092.8100000,1045367
RTSI,1,20180914,175400,1092.8000000,1092.8100000,1092.6800000,1092.6800000,285530
RTSI,1,20180914,175500,1092.6700000,1092.7000000,1092.5800000,1092.5800000,189482
RTSI,1,20180914,175600,1092.5700000,1092.5900000,1092.3400000,1092.4300000,881557
RTSI,1,20180914,175700,1092.4300000,1092.4400000,1092.2100000,1092.4100000,634426
RTSI,1,20180914,175800,1092.4200000,1092.9000000,1092.4200000,1092.8500000,632263
RTSI,1,20180914,175900,1092.8700000,1092.9000000,1092.6300000,1092.8900000,393556
RTSI,1,20180914,180000,1092.9000000,1093.1600000,1092.8800000,1092.9900000,639791
RTSI,1,20180914,180100,1092.9900000,1093.0400000,1092.6600000,1092.7500000,346104
RTSI,1,20180914,180200,1092.7500000,1092.8500000,1092.5600000,1092.5900000,577234
RTSI,1,20180914,180300,1092.5900000,1092.9100000,1092.5700000,1092.8900000,711796
RTSI,1,20180914,180400,1092.8900000,1093.3600000,1092.8900000,1093.3100000,1100514
RTSI,1,20180914,180500,1093.3200000,1093.5600000,1093.3000000,1093.5600000,2039484
RTSI,1,20180914,180600,1093.5600000,1093.7400000,1093.5200000,1093.6800000,1255320
RTSI,1,20180914,180700,1093.7000000,1094.2800000,1093.7000000,1094.1700000,3293991
RTSI,1,20180914,180800,1094.1400000,1094.4200000,1094.1200000,1094.2600000,1469039
RTSI,1,20180914,180900,1094.3000000,1094.3000000,1094.0100000,1094.2700000,1580014
RTSI,1,20180914,181000,1094.2700000,1094.3000000,1094.0500000,1094.0700000,672805
RTSI,1,20180914,181100,1094.0900000,1094.2500000,1094.0500000,1094.2300000,1322716
RTSI,1,20180914,181200,1094.2300000,1094.5800000,1094.2200000,1094.4800000,1546623
RTSI,1,20180914,181300,1094.4600000,1094.7800000,1094.4600000,1094.5600000,2794696
RTSI,1,20180914,181400,1094.5500000,1094.8200000,1094.4300000,1094.7800000,3145784
RTSI,1,20180914,181500,1094.7600000,1094.8000000,1094.6400000,1094.7400000,1716639
RTSI,1,20180914,181600,1094.7500000,1095.0200000,1094.7500000,1094.8900000,994402
RTSI,1,20180914,181700,1094.8800000,1094.9400000,1094.6300000,1094.6300000,756527
RTSI,1,20180914,181800,1094.6200000,1094.7800000,1094.5800000,1094.7000000,933130
RTSI,1,20180914,181900,1094.6900000,1094.7700000,1094.5600000,1094.5600000,764577
RTSI,1,20180914,182000,1094.5700000,1094.7200000,1094.5700000,1094.7100000,1925336
RTSI,1,20180914,182100,1094.6800000,1095.1000000,1094.6800000,1095.0400000,1679611
RTSI,1,20180914,182200,1095.0400000,1095.3700000,1095.0000000,1095.3600000,1621895
RTSI,1,20180914,182300,1095.3900000,1095.4700000,1095.1400000,1095.3200000,2587645
RTSI,1,20180914,182400,1095.2600000,1095.3400000,1095.0600000,1095.0600000,1955324
RTSI,1,20180914,182500,1095.1200000,1095.2100000,1094.6200000,1094.7400000,1262848
RTSI,1,20180914,182600,1094.7400000,1094.7800000,1094.5800000,1094.7400000,1418347
RTSI,1,20180914,182700,1094.6100000,1095.1800000,1094.6100000,1095.0900000,1176300
RTSI,1,20180914,182800,1095.1000000,1095.2100000,1095.0500000,1095.0600000,922024
RTSI,1,20180914,182900,1095.0800000,1095.5000000,1095.0700000,1095.5000000,1415851
RTSI,1,20180914,183000,1095.4500000,1095.5500000,1095.3100000,1095.3600000,1150750
RTSI,1,20180914,183100,1095.4000000,1095.6900000,1095.3800000,1095.6200000,1425357
RTSI,1,20180914,183200,1095.6500000,1095.8100000,1095.4800000,1095.5000000,1425754
RTSI,1,20180914,183300,1095.5200000,1096.1700000,1095.5200000,1096.0700000,1696416
RTSI,1,20180914,183400,1096.1300000,1096.2800000,1096.0400000,1096.1600000,1603628
RTSI,1,20180914,183500,1096.1800000,1096.2800000,1095.8700000,1096.1100000,2030619
RTSI,1,20180914,183600,1096.0400000,1096.0400000,1095.5400000,1095.8300000,3479181
RTSI,1,20180914,183700,1095.8400000,1096.0300000,1095.6800000,1095.8600000,1598721
RTSI,1,20180914,183800,1095.8800000,1096.5100000,1095.7500000,1096.4800000,4671055
RTSI,1,20180914,183900,1096.4700000,1096.5900000,1096.2900000,1096.5900000,3532155
RTSI,1,20180914,184000,1096.4900000,1096.6900000,1096.2500000,1096.3000000,5803402
RTSI,1,20180914,184100,1096.3000000,1096.3000000,1096.3000000,1096.3000000,0
RTSI,1,20180914,185100,1094.7300000,1094.7300000,1094.7300000,1094.7300000,19889264
