<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RTSI,1,20170616,115200,997.3800000,997.5100000,997.1800000,997.2100000,1324618
RTSI,1,20170616,115300,997.2100000,997.2100000,996.5900000,996.8600000,1226012
RTSI,1,20170616,115400,996.8700000,997.0900000,996.5600000,997.0200000,1255280
RTSI,1,20170616,115500,997.0000000,997.2500000,997.0000000,997.1900000,433254
RTSI,1,20170616,115600,997.1900000,997.7600000,997.1900000,997.6600000,827522
RTSI,1,20170616,115700,997.6600000,997.9000000,997.6200000,997.9000000,675012
RTSI,1,20170616,115800,997.9100000,998.0000000,997.8300000,997.9800000,445705
RTSI,1,20170616,115900,997.9600000,998.0700000,997.9000000,997.9500000,341300
RTSI,1,20170616,120000,997.9600000,997.9600000,997.4300000,997.4300000,715089
RTSI,1,20170616,120100,997.4200000,997.4200000,997.0400000,997.1300000,736424
RTSI,1,20170616,120200,997.1600000,997.2400000,996.5500000,996.5500000,704930
RTSI,1,20170616,120300,996.5200000,996.8400000,996.3200000,996.8100000,509326
RTSI,1,20170616,120400,996.8100000,997.2700000,996.5900000,997.0300000,852755
RTSI,1,20170616,120500,997.0900000,997.1500000,997.0300000,997.1300000,810124
RTSI,1,20170616,120600,997.1400000,997.5800000,997.1400000,997.4000000,495932
RTSI,1,20170616,120700,997.4000000,997.4400000,997.0300000,997.1000000,567341
RTSI,1,20170616,120800,997.1700000,997.2600000,996.7300000,996.7300000,1115076
RTSI,1,20170616,120900,996.7100000,996.8700000,996.2800000,996.2800000,1543700
RTSI,1,20170616,121000,996.2200000,996.6700000,996.1100000,996.4300000,1642442
RTSI,1,20170616,121100,996.3900000,996.7100000,995.9500000,996.7100000,766719
RTSI,1,20170616,121200,996.7100000,996.7100000,996.0900000,996.2000000,883639
RTSI,1,20170616,121300,996.1500000,996.5100000,996.0200000,996.3800000,663174
RTSI,1,20170616,121400,996.3300000,996.6400000,996.2500000,996.6400000,548016
RTSI,1,20170616,121500,996.6300000,996.7100000,996.1800000,996.2200000,851157
RTSI,1,20170616,121600,996.3700000,996.9300000,996.3700000,996.7300000,943247
RTSI,1,20170616,121700,996.7000000,996.8100000,996.3900000,996.7800000,420386
RTSI,1,20170616,121800,996.8000000,997.5000000,996.6600000,997.4100000,543345
RTSI,1,20170616,121900,997.4200000,997.9200000,997.3500000,997.7700000,829710
RTSI,1,20170616,122000,997.7600000,998.0800000,997.6500000,997.9100000,842140
RTSI,1,20170616,122100,997.9400000,998.1200000,997.8100000,997.8500000,442478
RTSI,1,20170616,122200,997.8900000,997.9100000,997.6000000,997.6100000,607156
RTSI,1,20170616,122300,997.5800000,998.2000000,997.5800000,998.2000000,469402
RTSI,1,20170616,122400,998.1900000,998.2900000,998.0700000,998.2900000,297178
RTSI,1,20170616,122500,998.3300000,999.0700000,998.2200000,998.7900000,1611045
RTSI,1,20170616,122600,998.7900000,999.4400000,998.7900000,998.9600000,1732764
RTSI,1,20170616,122700,998.9600000,999.0600000,998.5500000,998.7100000,556862
RTSI,1,20170616,122800,998.7100000,998.7100000,998.5400000,998.6000000,229461
RTSI,1,20170616,122900,998.5700000,998.6700000,998.3600000,998.6700000,378180
RTSI,1,20170616,123000,998.6600000,998.7500000,998.5100000,998.7400000,378040
RTSI,1,20170616,123100,998.7600000,999.4200000,998.4600000,999.2900000,641821
RTSI,1,20170616,123200,999.1700000,999.2900000,998.8800000,998.8800000,323085
RTSI,1,20170616,123300,998.8900000,998.8900000,998.6200000,998.7600000,244333
RTSI,1,20170616,123400,998.7600000,998.7600000,998.3000000,998.3000000,644693
RTSI,1,20170616,123500,998.2900000,998.2900000,998.0400000,998.2200000,550025
RTSI,1,20170616,123600,998.2200000,998.4800000,998.1800000,998.3500000,595780
RTSI,1,20170616,123700,998.3500000,998.5000000,998.3300000,998.3700000,380573
RTSI,1,20170616,123800,998.3700000,998.4900000,998.3300000,998.3500000,230607
RTSI,1,20170616,123900,998.2800000,998.3500000,998.2200000,998.3000000,487146
RTSI,1,20170616,124000,998.3000000,998.4700000,998.2600000,998.3700000,316853
RTSI,1,20170616,124100,998.3700000,998.4800000,998.3600000,998.4300000,357241
RTSI,1,20170616,124200,998.4000000,998.5400000,998.3700000,998.5300000,338897
RTSI,1,20170616,124300,998.5300000,998.8000000,998.5300000,998.5700000,746497
RTSI,1,20170616,124400,998.5600000,998.7000000,998.5400000,998.6800000,325125
RTSI,1,20170616,124500,998.6900000,998.7500000,998.6100000,998.7400000,473219
RTSI,1,20170616,124600,998.7700000,999.2400000,998.7700000,999.1500000,937193
RTSI,1,20170616,124700,999.2000000,999.4700000,999.1100000,999.3800000,581077
RTSI,1,20170616,124800,999.3800000,999.3800000,998.9600000,999.0300000,590499
RTSI,1,20170616,124900,999.0800000,999.2000000,999.0500000,999.1400000,400880
RTSI,1,20170616,125000,999.1400000,999.2200000,999.0700000,999.0900000,422260
RTSI,1,20170616,125100,999.0200000,999.0200000,998.6600000,998.9000000,1077063
RTSI,1,20170616,125200,998.9000000,999.0600000,998.8000000,998.8500000,854057
RTSI,1,20170616,125300,998.8900000,998.9800000,998.6500000,998.6500000,1369678
RTSI,1,20170616,125400,998.6600000,998.6700000,998.2600000,998.2600000,908294
RTSI,1,20170616,125500,998.2700000,998.3300000,998.1600000,998.1600000,1039519
RTSI,1,20170616,125600,998.1500000,998.7000000,998.0500000,998.6900000,885482
RTSI,1,20170616,125700,998.6800000,998.7300000,998.3900000,998.5400000,426444
RTSI,1,20170616,125800,998.4900000,998.6800000,998.2600000,998.3400000,554377
RTSI,1,20170616,125900,998.3900000,998.8200000,998.3900000,998.5800000,664752
RTSI,1,20170616,130000,998.5900000,998.7800000,998.1000000,998.3200000,676743
RTSI,1,20170616,130100,998.3200000,999.2300000,998.3100000,999.2300000,731550
RTSI,1,20170616,130200,999.2300000,999.2800000,998.9400000,999.1100000,830557
RTSI,1,20170616,130300,999.1100000,999.3200000,999.0800000,999.2100000,330350
RTSI,1,20170616,130400,999.2300000,999.5000000,999.2300000,999.3800000,612546
RTSI,1,20170616,130500,999.3500000,999.5600000,999.3100000,999.3300000,954176
RTSI,1,20170616,130600,999.3600000,999.5900000,999.2900000,999.5200000,920737
RTSI,1,20170616,130700,999.4400000,999.5700000,999.4200000,999.5400000,663447
RTSI,1,20170616,130800,999.5700000,1000.4800000,999.5700000,1000.2500000,1688033
RTSI,1,20170616,130900,1000.2500000,1000.3600000,1000.0200000,1000.3300000,2088620
RTSI,1,20170616,131000,1000.3800000,1000.4500000,1000.2800000,1000.3500000,612377
RTSI,1,20170616,131100,1000.3600000,1000.4400000,1000.0700000,1000.1300000,334726
RTSI,1,20170616,131200,1000.1300000,1000.1500000,999.7200000,1000.1300000,714259
RTSI,1,20170616,131300,1000.1400000,1000.3900000,1000.0000000,1000.3300000,714410
RTSI,1,20170616,131400,1000.3100000,1000.5200000,1000.2900000,1000.2900000,388248
RTSI,1,20170616,131500,1000.2800000,1000.2800000,1000.0200000,1000.1000000,281954
RTSI,1,20170616,131600,1000.0600000,1000.7000000,999.9900000,1000.5800000,835769
RTSI,1,20170616,131700,1000.6000000,1000.6700000,1000.4600000,1000.6700000,363287
RTSI,1,20170616,131800,1000.6600000,1000.7600000,1000.5700000,1000.7600000,566149
RTSI,1,20170616,131900,1000.7500000,1001.0800000,1000.7400000,1000.7900000,1843640
RTSI,1,20170616,132000,1000.7900000,1000.8800000,1000.4800000,1000.5100000,287963
RTSI,1,20170616,132100,1000.5000000,1000.5600000,999.3500000,999.7500000,990701
RTSI,1,20170616,132200,999.7500000,1000.0500000,999.7400000,999.9000000,518733
RTSI,1,20170616,132300,999.8200000,1000.1000000,999.7600000,999.8100000,393741
RTSI,1,20170616,132400,999.8100000,1000.3200000,999.8100000,1000.2400000,643334
RTSI,1,20170616,132500,1000.2400000,1000.3500000,999.8500000,1000.1700000,624648
RTSI,1,20170616,132600,1000.1800000,1000.2700000,1000.1000000,1000.1800000,514027
RTSI,1,20170616,132700,1000.1800000,1000.4500000,1000.1800000,1000.3500000,161016
RTSI,1,20170616,132800,1000.3500000,1000.4500000,1000.3400000,1000.4500000,194040
RTSI,1,20170616,132900,1000.4600000,1000.6900000,1000.3000000,1000.3300000,690432
RTSI,1,20170616,133000,1000.3600000,1000.3800000,999.9500000,1000.0700000,562008
RTSI,1,20170616,133100,1000.0800000,1000.4800000,999.4700000,1000.4500000,1746519
RTSI,1,20170616,133200,1000.4500000,1000.7800000,1000.1300000,1000.2300000,534076
RTSI,1,20170616,133300,1000.2300000,1000.2400000,998.0600000,998.1900000,2541472
RTSI,1,20170616,133400,998.2100000,998.9900000,998.2100000,998.9500000,463372
RTSI,1,20170616,133500,998.9500000,998.9500000,998.1800000,998.4500000,854591
RTSI,1,20170616,133600,998.3500000,998.4100000,998.1800000,998.3700000,409303
RTSI,1,20170616,133700,998.4400000,998.9800000,998.4400000,998.8500000,356891
RTSI,1,20170616,133800,998.8500000,998.9400000,997.7800000,997.7800000,529210
RTSI,1,20170616,133900,997.6100000,998.3400000,997.5900000,998.3400000,998046
RTSI,1,20170616,134000,998.3500000,999.0800000,998.3100000,999.0500000,799995
RTSI,1,20170616,134100,999.0600000,999.7100000,998.9500000,999.7100000,1190709
RTSI,1,20170616,134200,999.7100000,1000.1000000,999.6400000,1000.0500000,586594
RTSI,1,20170616,134300,1000.0800000,1000.0900000,999.7900000,999.9700000,250928
RTSI,1,20170616,134400,1000.0200000,1000.1700000,1000.0200000,1000.1700000,288158
RTSI,1,20170616,134500,1000.1400000,1000.2900000,1000.1100000,1000.1600000,590273
RTSI,1,20170616,134600,1000.1400000,1000.1800000,999.4300000,999.7400000,680427
RTSI,1,20170616,134700,999.7900000,999.9300000,999.7600000,999.8200000,514922
RTSI,1,20170616,134800,999.8200000,1000.4900000,999.7900000,1000.4600000,716580
RTSI,1,20170616,134900,1000.4500000,1000.6600000,1000.4200000,1000.6100000,235828
RTSI,1,20170616,135000,1000.6000000,1000.7700000,999.8800000,1000.7600000,1463413
RTSI,1,20170616,135100,1000.7700000,1001.2700000,1000.4700000,1000.5600000,1113530
RTSI,1,20170616,135200,1000.5400000,1000.5700000,999.9800000,1000.0400000,359872
RTSI,1,20170616,135300,1000.1300000,1000.2400000,1000.1300000,1000.1900000,189116
RTSI,1,20170616,135400,1000.1900000,1000.1900000,999.6000000,999.8700000,261431
RTSI,1,20170616,135500,999.7100000,999.7500000,999.5500000,999.6900000,623810
RTSI,1,20170616,135600,999.7000000,1000.0700000,999.6700000,1000.0300000,311723
RTSI,1,20170616,135700,1000.0200000,1000.1300000,999.9400000,999.9400000,118520
RTSI,1,20170616,135800,999.9500000,1000.0200000,999.8200000,999.9600000,225793
RTSI,1,20170616,135900,999.9600000,1000.0200000,999.7000000,999.9500000,476125
RTSI,1,20170616,140000,999.9700000,1000.0800000,999.9600000,1000.0100000,283624
RTSI,1,20170616,140100,1000.0100000,1000.2900000,1000.0100000,1000.2900000,694315
RTSI,1,20170616,140200,1000.3000000,1000.3900000,1000.2300000,1000.2300000,296740
RTSI,1,20170616,140300,1000.2400000,1000.5100000,1000.2400000,1000.4400000,554332
RTSI,1,20170616,140400,1000.4400000,1000.6200000,1000.3800000,1000.6200000,186690
RTSI,1,20170616,140500,1000.6100000,1000.7100000,1000.4700000,1000.6600000,1129995
RTSI,1,20170616,140600,1000.6700000,1000.6700000,999.9500000,1000.2700000,864193
RTSI,1,20170616,140700,1000.2600000,1000.5200000,1000.2600000,1000.5200000,282114
RTSI,1,20170616,140800,1000.5200000,1000.5700000,1000.3300000,1000.3600000,971774
RTSI,1,20170616,140900,1000.3500000,1000.3700000,999.9800000,1000.1400000,1158475
RTSI,1,20170616,141000,1000.1400000,1000.1600000,999.8900000,999.9600000,498450
RTSI,1,20170616,141100,999.9600000,1000.4500000,999.2200000,999.5600000,1603567
RTSI,1,20170616,141200,999.5600000,999.6100000,999.3500000,999.5100000,320976
RTSI,1,20170616,141300,999.5100000,999.9100000,999.4700000,999.8600000,286817
RTSI,1,20170616,141400,999.8600000,1000.3100000,999.8200000,1000.2900000,515596
RTSI,1,20170616,141500,1000.3000000,1000.5300000,999.9900000,999.9900000,913479
RTSI,1,20170616,141600,999.9400000,1000.9900000,999.7500000,1000.9400000,747224
RTSI,1,20170616,141700,1000.8000000,1001.3000000,1000.8000000,1001.2600000,1106807
RTSI,1,20170616,141800,1001.2700000,1001.5600000,1000.9400000,1001.5600000,391168
RTSI,1,20170616,141900,1001.5700000,1001.6500000,1001.5000000,1001.5700000,710519
RTSI,1,20170616,142000,1001.5600000,1001.9400000,1001.5200000,1001.8800000,878424
RTSI,1,20170616,142100,1001.8700000,1002.4000000,1001.8600000,1002.3000000,1168502
RTSI,1,20170616,142200,1002.3500000,1002.5600000,1002.2400000,1002.5200000,1282983
RTSI,1,20170616,142300,1002.5300000,1002.8100000,1002.5300000,1002.7700000,463946
RTSI,1,20170616,142400,1002.7500000,1002.7500000,1001.7300000,1002.1200000,909485
RTSI,1,20170616,142500,1002.1800000,1002.1800000,1001.7500000,1002.0100000,889296
RTSI,1,20170616,142600,1002.0300000,1002.2400000,1001.3800000,1001.4400000,1001455
RTSI,1,20170616,142700,1001.4700000,1001.4700000,1000.8800000,1001.4300000,1642378
RTSI,1,20170616,142800,1001.4300000,1001.6100000,1001.4300000,1001.5200000,272439
RTSI,1,20170616,142900,1001.5200000,1001.6100000,1001.4900000,1001.6100000,264565
RTSI,1,20170616,143000,1001.6100000,1001.7100000,1001.2200000,1001.6200000,830836
RTSI,1,20170616,143100,1001.6800000,1002.0500000,1001.6400000,1002.0500000,409321
RTSI,1,20170616,143200,1002.0500000,1002.1900000,1001.4100000,1001.5900000,820291
RTSI,1,20170616,143300,1001.5900000,1001.9000000,1001.5900000,1001.8900000,355863
RTSI,1,20170616,143400,1001.8000000,1002.0300000,1001.8000000,1001.9600000,294415
RTSI,1,20170616,143500,1001.9500000,1002.0400000,1001.9000000,1002.0400000,497949
RTSI,1,20170616,143600,1002.0500000,1002.1700000,1001.8900000,1001.9600000,724649
RTSI,1,20170616,143700,1001.9400000,1002.1200000,1001.9400000,1002.1000000,258809
RTSI,1,20170616,143800,1002.1100000,1002.3300000,1001.6200000,1001.8800000,796763
RTSI,1,20170616,143900,1001.8900000,1002.1900000,1001.8500000,1002.1200000,756995
RTSI,1,20170616,144000,1002.1500000,1002.3600000,1002.1500000,1002.2700000,334519
RTSI,1,20170616,144100,1002.2900000,1002.3400000,1002.2000000,1002.2300000,458340
RTSI,1,20170616,144200,1002.2200000,1002.9500000,1002.1500000,1002.9100000,1298843
RTSI,1,20170616,144300,1002.9200000,1002.9200000,1002.4000000,1002.5900000,463510
RTSI,1,20170616,144400,1002.5900000,1002.8200000,1002.3300000,1002.4800000,1475203
RTSI,1,20170616,144500,1002.4800000,1002.9600000,1002.4800000,1002.9600000,754737
RTSI,1,20170616,144600,1002.9700000,1003.1600000,1002.9100000,1002.9800000,2664761
RTSI,1,20170616,144700,1002.9800000,1003.1000000,1002.7400000,1002.8500000,1255790
RTSI,1,20170616,144800,1002.8000000,1002.9500000,1002.7200000,1002.7200000,577514
RTSI,1,20170616,144900,1002.6900000,1002.9000000,1002.6500000,1002.8300000,456968
RTSI,1,20170616,145000,1002.8400000,1002.9400000,1002.6500000,1002.6900000,370249
RTSI,1,20170616,145100,1002.6900000,1002.7200000,1002.4100000,1002.6200000,649961
RTSI,1,20170616,145200,1002.5800000,1002.6700000,1002.3300000,1002.6200000,1119144
RTSI,1,20170616,145300,1002.6300000,1002.7100000,1002.0100000,1002.0300000,1056760
RTSI,1,20170616,145400,1002.0500000,1002.3200000,1002.0500000,1002.2600000,355212
RTSI,1,20170616,145500,1002.2600000,1002.3700000,1002.0900000,1002.0900000,380190
RTSI,1,20170616,145600,1002.1400000,1002.2900000,1001.9200000,1001.9300000,635993
RTSI,1,20170616,145700,1001.9500000,1002.1400000,1001.9500000,1002.0600000,542027
RTSI,1,20170616,145800,1002.0500000,1002.1400000,1001.9800000,1002.0200000,674112
RTSI,1,20170616,145900,1001.9900000,1002.0500000,1001.2600000,1001.3100000,737513
RTSI,1,20170616,150000,1001.3000000,1001.3100000,1000.5900000,1000.7600000,1098608
RTSI,1,20170616,150100,1000.6100000,1001.0600000,1000.5800000,1001.0200000,1114731
RTSI,1,20170616,150200,1001.0500000,1001.5700000,1001.0500000,1001.5100000,402937
RTSI,1,20170616,150300,1001.5100000,1001.8900000,1001.5000000,1001.8900000,598525
RTSI,1,20170616,150400,1001.9000000,1002.3400000,1001.6500000,1001.7800000,588686
RTSI,1,20170616,150500,1001.7300000,1002.0500000,1001.7300000,1001.9800000,322421
RTSI,1,20170616,150600,1001.9800000,1002.0400000,1001.4900000,1001.4900000,823576
RTSI,1,20170616,150700,1001.3800000,1001.4500000,1001.1300000,1001.2000000,693960
RTSI,1,20170616,150800,1001.2300000,1001.4100000,1000.9200000,1001.4000000,684323
RTSI,1,20170616,150900,1001.3200000,1001.4400000,1001.2900000,1001.4200000,229804
RTSI,1,20170616,151000,1001.4600000,1002.4400000,1001.4500000,1002.4000000,1093069
RTSI,1,20170616,151100,1002.4000000,1002.8100000,1002.4000000,1002.6700000,672070
RTSI,1,20170616,151200,1002.6700000,1002.8400000,1002.5600000,1002.5600000,280884
RTSI,1,20170616,151300,1002.5300000,1002.6400000,1002.0200000,1002.0700000,545258
RTSI,1,20170616,151400,1002.0500000,1002.1700000,1001.9100000,1001.9400000,937020
RTSI,1,20170616,151500,1001.9400000,1001.9700000,1001.0600000,1001.3900000,1546981
RTSI,1,20170616,151600,1001.4400000,1001.6800000,1001.3600000,1001.5800000,369640
RTSI,1,20170616,151700,1001.5800000,1001.7400000,1001.5400000,1001.7100000,228366
RTSI,1,20170616,151800,1001.7100000,1001.7900000,1001.6200000,1001.7400000,230931
RTSI,1,20170616,151900,1001.7400000,1001.8000000,1001.5600000,1001.5700000,171807
RTSI,1,20170616,152000,1001.5900000,1001.7800000,1001.5600000,1001.7800000,340683
RTSI,1,20170616,152100,1001.7800000,1001.8600000,1001.3300000,1001.8000000,838542
RTSI,1,20170616,152200,1001.8100000,1001.9000000,1001.5200000,1001.6700000,530626
RTSI,1,20170616,152300,1001.6800000,1001.8400000,1001.6700000,1001.8300000,159091
RTSI,1,20170616,152400,1001.7700000,1002.1700000,1001.7400000,1002.1400000,465815
RTSI,1,20170616,152500,1002.1500000,1002.2800000,1002.1500000,1002.2700000,252699
