<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RTSI,1,20170324,130400,1123.7100000,1123.7900000,1123.5300000,1123.5800000,285944
RTSI,1,20170324,130500,1123.5800000,1124.3800000,1123.5700000,1123.8800000,419629
RTSI,1,20170324,130600,1123.9000000,1124.2100000,1123.6400000,1124.1000000,350367
RTSI,1,20170324,130700,1124.0900000,1124.1700000,1123.6500000,1123.7100000,448725
RTSI,1,20170324,130800,1123.7000000,1124.1100000,1123.6000000,1124.1100000,386370
RTSI,1,20170324,130900,1124.1300000,1124.2500000,1123.9800000,1124.0700000,331985
RTSI,1,20170324,131000,1124.0800000,1124.1800000,1123.9800000,1124.0100000,315355
RTSI,1,20170324,131100,1123.9400000,1124.0400000,1123.8700000,1123.8700000,126433
RTSI,1,20170324,131200,1123.8700000,1125.7400000,1123.8200000,1125.7400000,3494799
RTSI,1,20170324,131300,1125.6900000,1125.8800000,1125.3300000,1125.3500000,651056
RTSI,1,20170324,131400,1125.3800000,1125.3800000,1124.3900000,1124.3900000,746559
RTSI,1,20170324,131500,1124.4600000,1124.6100000,1124.3000000,1124.5600000,493802
RTSI,1,20170324,131600,1124.5700000,1124.6300000,1124.4400000,1124.4500000,473367
RTSI,1,20170324,131700,1124.4300000,1124.5000000,1123.4600000,1123.4800000,499288
RTSI,1,20170324,131800,1123.4800000,1123.4800000,1122.0500000,1122.0800000,2734943
RTSI,1,20170324,131900,1122.1000000,1122.4300000,1122.0200000,1122.0200000,652499
RTSI,1,20170324,132000,1121.9300000,1121.9300000,1121.1800000,1121.3100000,2422842
RTSI,1,20170324,132100,1121.3300000,1122.2100000,1121.2900000,1122.1000000,1121231
RTSI,1,20170324,132200,1122.1100000,1122.3000000,1122.0100000,1122.1400000,249528
RTSI,1,20170324,132300,1122.1600000,1122.2900000,1122.0500000,1122.0600000,539280
RTSI,1,20170324,132400,1122.0300000,1122.0700000,1121.9500000,1122.0200000,437078
RTSI,1,20170324,132500,1122.0200000,1122.1100000,1121.9700000,1122.1100000,479733
RTSI,1,20170324,132600,1122.0700000,1122.0900000,1121.9400000,1122.0200000,415106
RTSI,1,20170324,132700,1122.0200000,1122.0200000,1121.0700000,1121.1300000,1670881
RTSI,1,20170324,132800,1121.1500000,1121.4200000,1121.0500000,1121.4200000,623882
RTSI,1,20170324,132900,1121.4000000,1121.6700000,1121.4000000,1121.6000000,545207
RTSI,1,20170324,133000,1121.5900000,1121.5900000,1121.3200000,1121.5600000,408324
RTSI,1,20170324,133100,1121.4700000,1122.1600000,1121.2100000,1121.5500000,1685116
RTSI,1,20170324,133200,1121.5400000,1124.6200000,1121.5400000,1124.5300000,1608971
RTSI,1,20170324,133300,1124.5600000,1124.9300000,1124.2500000,1124.8000000,1801833
RTSI,1,20170324,133400,1124.8900000,1125.2000000,1124.7500000,1124.7800000,390213
RTSI,1,20170324,133500,1124.7500000,1124.7500000,1123.9600000,1124.0600000,359034
RTSI,1,20170324,133600,1123.9600000,1124.4000000,1123.9400000,1124.3400000,491246
RTSI,1,20170324,133700,1124.6500000,1124.7400000,1124.3200000,1124.7000000,655317
RTSI,1,20170324,133800,1124.7200000,1124.7200000,1124.4500000,1124.4500000,261345
RTSI,1,20170324,133900,1124.4700000,1124.4700000,1124.1000000,1124.1000000,592506
RTSI,1,20170324,134000,1124.1200000,1124.1800000,1123.3000000,1123.3600000,1134384
RTSI,1,20170324,134100,1123.2800000,1123.3500000,1122.5000000,1122.7200000,2182725
RTSI,1,20170324,134200,1122.6400000,1122.8300000,1122.2000000,1122.4300000,1104977
RTSI,1,20170324,134300,1122.4200000,1122.8400000,1122.4200000,1122.7700000,1055829
RTSI,1,20170324,134400,1122.7500000,1123.8700000,1122.7400000,1123.8700000,593396
RTSI,1,20170324,134500,1123.9100000,1124.1900000,1123.8600000,1123.9200000,808691
RTSI,1,20170324,134600,1123.9300000,1124.8100000,1123.9300000,1124.8100000,762177
RTSI,1,20170324,134700,1124.8200000,1124.8200000,1124.5900000,1124.6100000,330785
RTSI,1,20170324,134800,1124.5900000,1124.6000000,1123.8000000,1123.8200000,737300
RTSI,1,20170324,134900,1123.8100000,1123.8400000,1123.0200000,1123.0200000,537751
RTSI,1,20170324,135000,1123.0400000,1123.0700000,1122.8200000,1122.8400000,160451
RTSI,1,20170324,135100,1122.8200000,1123.2700000,1122.7500000,1123.2600000,581473
RTSI,1,20170324,135200,1123.3400000,1123.3600000,1122.5600000,1122.6500000,681969
RTSI,1,20170324,135300,1122.6300000,1122.7600000,1122.5400000,1122.6900000,595799
RTSI,1,20170324,135400,1122.7100000,1123.5000000,1122.7000000,1123.4000000,1235094
RTSI,1,20170324,135500,1123.3800000,1123.5000000,1123.1800000,1123.4900000,187551
RTSI,1,20170324,135600,1123.4900000,1123.5100000,1123.2100000,1123.2600000,302059
RTSI,1,20170324,135700,1123.2500000,1123.4600000,1123.1000000,1123.3500000,547903
RTSI,1,20170324,135800,1123.3400000,1123.3800000,1122.9700000,1123.0900000,428204
RTSI,1,20170324,135900,1123.0900000,1123.2500000,1123.0700000,1123.2200000,389962
RTSI,1,20170324,140000,1123.2600000,1123.9600000,1123.2300000,1123.9600000,471366
RTSI,1,20170324,140100,1123.9300000,1123.9300000,1123.6400000,1123.8600000,206513
RTSI,1,20170324,140200,1123.8700000,1123.9800000,1123.7700000,1123.7700000,287715
RTSI,1,20170324,140300,1123.7700000,1123.8300000,1123.6900000,1123.7900000,302523
RTSI,1,20170324,140400,1123.7700000,1123.7800000,1123.4800000,1123.5100000,279293
RTSI,1,20170324,140500,1123.5000000,1123.5800000,1123.3100000,1123.3100000,172613
RTSI,1,20170324,140600,1123.3100000,1123.5100000,1123.3100000,1123.4200000,397738
RTSI,1,20170324,140700,1123.4100000,1123.4500000,1123.2900000,1123.3500000,241566
RTSI,1,20170324,140800,1123.3500000,1123.5200000,1123.2500000,1123.4200000,373493
RTSI,1,20170324,140900,1123.4500000,1123.4500000,1122.9700000,1123.1000000,495727
RTSI,1,20170324,141000,1123.0900000,1123.0900000,1122.5900000,1122.6100000,627205
RTSI,1,20170324,141100,1122.5900000,1122.5900000,1122.0100000,1122.0300000,517201
RTSI,1,20170324,141200,1122.0300000,1122.0300000,1121.7300000,1121.9000000,509908
RTSI,1,20170324,141300,1121.8900000,1122.3200000,1121.8900000,1122.1600000,715338
RTSI,1,20170324,141400,1122.1800000,1122.2600000,1122.0700000,1122.1800000,247042
RTSI,1,20170324,141500,1122.1900000,1122.3600000,1122.1800000,1122.2600000,229281
RTSI,1,20170324,141600,1122.2800000,1123.2100000,1122.2300000,1123.1200000,440903
RTSI,1,20170324,141700,1123.1200000,1123.1400000,1122.8100000,1122.8100000,339300
RTSI,1,20170324,141800,1122.8100000,1123.4300000,1122.7900000,1123.1300000,886373
RTSI,1,20170324,141900,1123.1200000,1123.1800000,1122.6800000,1122.7800000,507915
RTSI,1,20170324,142000,1122.7600000,1123.0600000,1122.7600000,1123.0600000,255826
RTSI,1,20170324,142100,1123.0300000,1123.0300000,1122.8800000,1122.9200000,318426
RTSI,1,20170324,142200,1122.9200000,1123.0000000,1122.8900000,1122.9600000,228391
RTSI,1,20170324,142300,1122.9700000,1123.0500000,1122.9300000,1123.0000000,180826
RTSI,1,20170324,142400,1122.9500000,1122.9700000,1122.7300000,1122.8700000,238093
RTSI,1,20170324,142500,1122.8600000,1123.7700000,1122.8600000,1123.5800000,752011
RTSI,1,20170324,142600,1123.5900000,1124.0100000,1123.4800000,1123.5800000,612170
RTSI,1,20170324,142700,1123.5600000,1123.5900000,1122.7400000,1122.7900000,572524
RTSI,1,20170324,142800,1122.7800000,1122.8400000,1122.6600000,1122.8200000,320214
RTSI,1,20170324,142900,1122.8500000,1123.0100000,1122.7300000,1122.9200000,186460
RTSI,1,20170324,143000,1122.9300000,1123.0800000,1122.8500000,1123.0700000,138451
RTSI,1,20170324,143100,1123.0500000,1123.0500000,1122.8900000,1122.8900000,350070
RTSI,1,20170324,143200,1122.8900000,1123.0200000,1122.7800000,1122.8300000,414292
RTSI,1,20170324,143300,1122.8200000,1122.9200000,1122.7700000,1122.9200000,94209
RTSI,1,20170324,143400,1122.9300000,1123.2200000,1122.8600000,1123.1800000,275427
RTSI,1,20170324,143500,1123.1900000,1123.9000000,1123.1900000,1123.6400000,504491
RTSI,1,20170324,143600,1123.6300000,1124.8400000,1123.5400000,1124.8300000,1487781
RTSI,1,20170324,143700,1124.7500000,1124.8500000,1124.6000000,1124.6500000,426481
RTSI,1,20170324,143800,1124.6400000,1124.6500000,1124.5000000,1124.6000000,343470
RTSI,1,20170324,143900,1124.5500000,1125.7500000,1124.5400000,1125.1000000,1523477
RTSI,1,20170324,144000,1125.0700000,1125.1600000,1124.6300000,1124.7100000,499392
RTSI,1,20170324,144100,1124.7100000,1124.7600000,1124.4900000,1124.5600000,208689
RTSI,1,20170324,144200,1124.5500000,1124.5500000,1124.3100000,1124.3600000,405157
RTSI,1,20170324,144300,1124.3600000,1124.4600000,1124.2900000,1124.3600000,484642
RTSI,1,20170324,144400,1124.3600000,1124.3700000,1124.2200000,1124.2900000,95757
RTSI,1,20170324,144500,1124.2800000,1125.3600000,1124.2800000,1124.5500000,738588
RTSI,1,20170324,144600,1124.5400000,1125.0900000,1124.4100000,1124.4700000,749991
RTSI,1,20170324,144700,1124.4600000,1124.8800000,1124.2400000,1124.6700000,582058
RTSI,1,20170324,144800,1124.6700000,1124.6900000,1123.9000000,1123.9800000,774136
RTSI,1,20170324,144900,1123.9700000,1123.9800000,1123.3600000,1123.3600000,394372
RTSI,1,20170324,145000,1123.4100000,1123.4700000,1123.2200000,1123.2300000,309547
RTSI,1,20170324,145100,1123.2700000,1123.4300000,1123.1300000,1123.3900000,227531
RTSI,1,20170324,145200,1123.3800000,1123.8100000,1123.3800000,1123.7700000,213526
RTSI,1,20170324,145300,1123.7900000,1123.7900000,1123.3800000,1123.5000000,155797
RTSI,1,20170324,145400,1123.5000000,1123.8300000,1123.3200000,1123.8300000,302239
RTSI,1,20170324,145500,1123.8500000,1124.0900000,1123.8500000,1124.0500000,167066
RTSI,1,20170324,145600,1124.0300000,1124.0300000,1123.3400000,1123.3400000,359896
RTSI,1,20170324,145700,1123.3300000,1123.4900000,1123.2700000,1123.3400000,257795
RTSI,1,20170324,145800,1123.3400000,1123.6000000,1123.3400000,1123.6000000,156113
RTSI,1,20170324,145900,1123.6100000,1123.7800000,1123.5500000,1123.5500000,142265
RTSI,1,20170324,150000,1123.5600000,1123.7100000,1123.5200000,1123.7100000,117781
RTSI,1,20170324,150100,1123.7200000,1123.8900000,1123.4900000,1123.5300000,470014
RTSI,1,20170324,150200,1123.5300000,1123.6400000,1123.2900000,1123.6300000,727704
RTSI,1,20170324,150300,1123.6300000,1124.2700000,1123.6100000,1124.2200000,1371777
RTSI,1,20170324,150400,1124.1800000,1124.4200000,1124.1800000,1124.3100000,740818
RTSI,1,20170324,150500,1124.2500000,1124.5300000,1124.2300000,1124.5100000,804978
RTSI,1,20170324,150600,1124.5100000,1125.0000000,1124.5100000,1124.9600000,326991
RTSI,1,20170324,150700,1125.0500000,1125.5700000,1125.0500000,1125.3900000,658842
